Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Number of facades,Swimming pool,State of building,Url
VBD16861,verviers,4800,159000.0,apartment,apartment,standard,1.0,54.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd16861
VBC88391,verviers,4800,219000.0,apartment,apartment,standard,3.0,123.0,0,0,0,3.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbc88391
VBD21587,ensival,4800,110000.0,apartment,apartment,standard,1.0,50.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/ensival/vbd21587
VBD21692,heusy,4802,413500.0,apartment,apartment,standard,2.0,113.0,0,0,0,41.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/4802/heusy/vbd21692
VBD22303,heusy,4802,338000.0,apartment,apartment,standard,3.0,148.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4802/heusy/vbd22303
VBD22133,verviers,4800,245000.0,apartment,apartment,standard,2.0,80.0,0,0,0,6.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd22133
VBD23740,verviers,4800,149000.0,apartment,triplex,standard,3.0,145.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/triplex/for-sale/4800/verviers/vbd23740
VWD14977,stembert,4801,249000.0,apartment,apartment,standard,2.0,86.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4801/stembert/vwd14977
VBD12759,verviers,4800,86000.0,apartment,apartment,standard,1.0,55.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd12759
VBD30678,verviers,4800,149000.0,apartment,apartment,standard,2.0,110.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd30678
VBD35360,verviers,4800,144000.0,apartment,apartment,standard,3.0,115.0,0,0,0,105.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd35360
VBD36306,verviers,4800,149000.0,apartment,loft,standard,3.0,296.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/loft/for-sale/4800/verviers/vbd36306
VBD36307,heusy,4802,169000.0,apartment,apartment,standard,2.0,92.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4802/heusy/vbd36307
VBD44715,verviers,4800,98000.0,apartment,apartment,standard,2.0,67.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd44715
VBD44956,verviers,4800,129000.0,apartment,apartment,standard,1.0,50.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd44956
VBD46135,verviers,4800,129000.0,apartment,apartment,standard,2.0,102.0,0,0,0,9.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd46135
VBD47310,verviers,4800,145000.0,apartment,apartment,standard,2.0,85.0,0,1,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/4800/verviers/vbd47310
RBU62564,vilvoorde,1800,175000.0,apartment,apartment,standard,1.0,55.0,0,0,0,8.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu62564
RBU42056,peutie,1800,275000.0,apartment,apartment,standard,1.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/peutie/rbu42056
RBU42055,peutie,1800,275000.0,apartment,apartment,standard,1.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/peutie/rbu42055
RBU42057,peutie,1800,280000.0,apartment,apartment,standard,1.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/peutie/rbu42057
RBU48405,vilvoorde,1800,189000.0,apartment,apartment,standard,2.0,73.0,0,0,0,18.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu48405
RBU47758,vilvoorde,1800,255000.0,apartment,apartment,standard,2.0,75.0,0,0,0,7.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu47758
RBU26912,vilvoorde,1800,460000.0,apartment,apartment,standard,3.0,117.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu26912
RBU51079,vilvoorde,1800,448000.0,apartment,apartment,standard,3.0,110.0,0,0,0,12.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu51079
RBU50524,vilvoorde,1800,735000.0,apartment,penthouse,standard,3.0,180.0,0,0,0,140.0,,3.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/1800/vilvoorde/rbu50524
RBU06729,vilvoorde,1800,249000.0,apartment,apartment,standard,2.0,78.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu06729
RBU58917,vilvoorde,1800,264000.0,apartment,apartment,standard,1.0,70.0,0,0,0,12.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu58917
RBU56309,vilvoorde,1800,350000.0,apartment,apartment,standard,2.0,93.0,0,0,0,10.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu56309
RBU11955,vilvoorde,1800,339000.0,apartment,apartment,standard,2.0,110.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu11955
VBD44639,vilvoorde,1800,135000.0,apartment,studio,standard,,35.0,0,0,0,,,,0,,https://immovlan.be/en/detail/studio/for-sale/1800/vilvoorde/vbd44639
RBU41073,vilvoorde,1800,279000.0,apartment,penthouse,standard,2.0,70.0,0,0,0,10.0,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/1800/vilvoorde/rbu41073
RBU07522,vilvoorde,1800,265000.0,apartment,ground-floor,standard,2.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/ground-floor/for-sale/1800/vilvoorde/rbu07522
VBD44640,vilvoorde,1800,135000.0,apartment,ground-floor,standard,,35.0,0,0,0,,,,0,,https://immovlan.be/en/detail/ground-floor/for-sale/1800/vilvoorde/vbd44640
RWC26856,vilvoorde,1800,432707.0,apartment,apartment,standard,3.0,130.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rwc26856
RBH96513,vilvoorde,1800,285000.0,apartment,apartment,standard,2.0,,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbh96513
RBS87180,vilvoorde,1800,319000.0,apartment,apartment,standard,2.0,113.0,0,0,0,31.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbs87180
RBS87181,vilvoorde,1800,375000.0,apartment,duplex,standard,2.0,145.0,0,0,0,18.0,,2.0,0,,https://immovlan.be/en/detail/duplex/for-sale/1800/vilvoorde/rbs87181
RBS97738,vilvoorde,1800,287000.0,apartment,ground-floor,standard,1.0,75.0,0,0,0,20.0,,2.0,0,,https://immovlan.be/en/detail/ground-floor/for-sale/1800/vilvoorde/rbs97738
RBT63865,vilvoorde,1800,290000.0,apartment,apartment,standard,1.0,64.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbt63865
RBS63751,vilvoorde,1800,399000.0,apartment,apartment,standard,3.0,135.0,0,0,0,12.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbs63751
RBU17117,vilvoorde,1800,475000.0,apartment,loft,standard,2.0,400.0,0,0,0,25.0,,,0,,https://immovlan.be/en/detail/loft/for-sale/1800/vilvoorde/rbu17117
RBT30999,vilvoorde,1800,430000.0,apartment,apartment,standard,1.0,103.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbt30999
RBU19727,vilvoorde,1800,349000.0,apartment,apartment,standard,2.0,85.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu19727
VBD28103,vilvoorde,1800,225000.0,apartment,apartment,standard,2.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/vbd28103
RBU23862,vilvoorde,1800,415000.0,apartment,apartment,standard,3.0,107.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu23862
RWC40835,vilvoorde,1800,519000.0,apartment,duplex,standard,2.0,240.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/duplex/for-sale/1800/vilvoorde/rwc40835
RBU40827,vilvoorde,1800,249000.0,apartment,apartment,standard,1.0,75.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu40827
RBU17267,vilvoorde,1800,299000.0,apartment,apartment,standard,2.0,106.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu17267
RBU23719,waregem,8790,635000.0,apartment,penthouse,standard,3.0,260.0,0,0,0,17.0,,3.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/8790/waregem/rbu23719
RBU20329,waregem,8790,289500.0,apartment,loft,standard,3.0,230.0,0,0,0,60.0,,2.0,0,,https://immovlan.be/en/detail/loft/for-sale/8790/waregem/rbu20329
RBU35035,waregem,8790,179000.0,apartment,apartment,standard,2.0,96.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu35035
RBU35134,waregem,8790,259000.0,apartment,apartment,standard,2.0,75.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu35134
RBU37313,waregem,8790,299000.0,apartment,apartment,standard,2.0,131.0,0,0,0,20.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu37313
RBU40938,waregem,8790,399000.0,apartment,penthouse,standard,2.0,116.0,0,0,0,25.0,,,0,,https://immovlan.be/en/detail/penthouse/for-sale/8790/waregem/rbu40938
RBU48243,waregem,8790,445000.0,apartment,apartment,standard,2.0,120.0,0,0,0,19.0,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu48243
RBU43349,waregem,8790,249000.0,apartment,apartment,standard,1.0,48.0,0,0,0,35.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu43349
RBU48246,waregem,8790,235000.0,apartment,apartment,standard,2.0,85.0,0,0,0,5.0,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu48246
RBU45443,waregem,8790,895000.0,apartment,apartment,standard,3.0,232.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu45443
RBU51658,waregem,8790,565000.0,apartment,apartment,standard,2.0,140.0,0,0,0,50.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu51658
RBU51659,waregem,8790,159000.0,apartment,apartment,standard,1.0,58.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu51659
RBU57176,waregem,8790,439900.0,apartment,apartment,standard,2.0,108.0,0,0,0,15.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbu57176
RBU58929,desselgem,8792,278100.0,apartment,penthouse,standard,2.0,103.0,0,0,0,6.0,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/8792/desselgem/rbu58929
RBU58931,desselgem,8792,264600.0,apartment,ground-floor,standard,2.0,98.0,0,0,0,80.0,,,0,,https://immovlan.be/en/detail/ground-floor/for-sale/8792/desselgem/rbu58931
RBU59590,sint-eloois-vijve,8793,360000.0,apartment,apartment,standard,2.0,109.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8793/sint-eloois-vijve/rbu59590
RBR88543,waregem,8790,115000.0,apartment,apartment,standard,2.0,70.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbr88543
RBS14857,waregem,8790,339000.0,apartment,apartment,standard,2.0,86.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbs14857
RBN65273,waregem,8790,270000.0,apartment,apartment,standard,3.0,138.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbn65273
RBT42026,waregem,8790,595000.0,apartment,apartment,standard,2.0,150.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbt42026
RBT77579,waregem,8790,339000.0,apartment,apartment,standard,2.0,87.0,0,0,0,18.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbt77579
RBT09336,waregem,8790,399000.0,apartment,apartment,standard,2.0,141.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbt09336
RBS77155,waregem,8790,399000.0,apartment,apartment,standard,2.0,141.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbs77155
RBT42024,waregem,8790,525000.0,apartment,apartment,standard,2.0,167.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbt42024
RBT82035,sint-eloois-vijve,8793,360000.0,apartment,apartment,standard,2.0,109.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/8793/sint-eloois-vijve/rbt82035
VBC81191,mouscron,7700,199000.0,apartment,duplex,standard,3.0,160.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/duplex/for-sale/7700/mouscron/vbc81191
VBD46748,mouscron,7700,295000.0,apartment,apartment,standard,,101.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd46748
VBD46371,dottignies,7711,114000.0,apartment,apartment,standard,2.0,111.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7711/dottignies/vbd46371
VBD47055,mouscron,7700,275000.0,apartment,apartment,standard,,93.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd47055
VBD47298,mouscron,7700,199000.0,apartment,apartment,standard,2.0,90.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd47298
VBD28077,herseaux,7712,199000.0,apartment,apartment,standard,,91.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7712/herseaux/vbd28077
VBC87716,mouscron,7700,136900.0,apartment,apartment,standard,1.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc87716
VAZ27364,mouscron,7700,110000.0,apartment,apartment,standard,2.0,86.0,0,0,0,15.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vaz27364
VBD08195,mouscron,7700,89000.0,apartment,apartment,standard,2.0,82.0,0,0,0,5.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd08195
VBC02182,mouscron,7700,219000.0,apartment,apartment,standard,3.0,120.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc02182
VBD08697,mouscron,7700,595000.0,apartment,penthouse,standard,4.0,147.0,0,0,0,79.0,,3.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/7700/mouscron/vbd08697
VAM36953,mouscron,7700,179000.0,apartment,apartment,standard,2.0,131.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vam36953
VAY82497,mouscron,7700,149000.0,apartment,apartment,standard,2.0,,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vay82497
VWD08406,mouscron,7700,297487.0,apartment,loft,standard,2.0,98.0,0,0,0,18.0,,2.0,0,,https://immovlan.be/en/detail/loft/for-sale/7700/mouscron/vwd08406
VBB05632,mouscron,7700,770000.0,apartment,apartment,standard,4.0,228.0,0,0,0,130.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbb05632
VBB45104,mouscron,7700,99000.0,apartment,apartment,standard,1.0,44.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbb45104
VBB45418,mouscron,7700,249000.0,apartment,apartment,standard,1.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbb45418
VBB46313,dottignies,7711,510000.0,apartment,loft,standard,3.0,400.0,0,0,0,,,,0,,https://immovlan.be/en/detail/loft/for-sale/7711/dottignies/vbb46313
VBB46314,dottignies,7711,329000.0,apartment,loft,standard,3.0,400.0,0,0,0,,,,0,,https://immovlan.be/en/detail/loft/for-sale/7711/dottignies/vbb46314
VBB79509,herseaux,7712,115000.0,apartment,apartment,standard,1.0,77.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7712/herseaux/vbb79509
VBB98975,mouscron,7700,109000.0,apartment,apartment,standard,2.0,100.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbb98975
VBC08585,mouscron,7700,319000.0,apartment,apartment,standard,3.0,92.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc08585
VBC11793,mouscron,7700,119000.0,apartment,apartment,standard,1.0,50.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc11793
VBC93940,dottignies,7711,109900.0,apartment,apartment,standard,2.0,76.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7711/dottignies/vbc93940
VBD01145,mouscron,7700,269000.0,apartment,ground-floor,standard,2.0,155.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/ground-floor/for-sale/7700/mouscron/vbd01145
VBD00106,dottignies,7711,299000.0,apartment,apartment,standard,2.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7711/dottignies/vbd00106
VBC51244,dottignies,7711,259000.0,apartment,duplex,standard,3.0,116.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/duplex/for-sale/7711/dottignies/vbc51244
VBC71910,mouscron,7700,79000.0,apartment,apartment,standard,1.0,47.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc71910
VBD17342,mouscron,7700,395000.0,apartment,apartment,standard,4.0,234.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd17342
VBC53327,mouscron,7700,175000.0,apartment,apartment,standard,4.0,138.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc53327
VBD17727,mouscron,7700,140000.0,apartment,apartment,standard,2.0,100.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd17727
VBC40610,dottignies,7711,96000.0,apartment,apartment,standard,1.0,70.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7711/dottignies/vbc40610
VBD17543,mouscron,7700,139000.0,apartment,apartment,standard,1.0,67.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd17543
VBC61504,dottignies,7711,92500.0,apartment,apartment,standard,1.0,78.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7711/dottignies/vbc61504
VBD23142,dottignies,7711,215000.0,apartment,apartment,standard,2.0,74.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7711/dottignies/vbd23142
RBU24561,mouscron,7700,161000.0,apartment,apartment,standard,2.0,57.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/rbu24561
VBD23440,mouscron,7700,129000.0,apartment,apartment,standard,1.0,54.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd23440
VBD24937,dottignies,7711,350000.0,apartment,loft,standard,2.0,299.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/loft/for-sale/7711/dottignies/vbd24937
VBD24924,luingne,7700,219000.0,apartment,loft,standard,1.0,94.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/loft/for-sale/7700/luingne/vbd24924
VBC08759,mouscron,7700,269000.0,apartment,apartment,standard,3.0,208.0,0,0,0,10.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc08759
VBC08845,mouscron,7700,109000.0,apartment,apartment,standard,2.0,99.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc08845
VBC08848,mouscron,7700,109000.0,apartment,apartment,standard,2.0,75.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc08848
VBC14853,mouscron,7700,179000.0,apartment,apartment,standard,1.0,60.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc14853
VBC22320,mouscron,7700,170000.0,apartment,apartment,standard,,90.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc22320
VBC22327,dottignies,7711,149000.0,apartment,apartment,standard,2.0,,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7711/dottignies/vbc22327
VBC22669,mouscron,7700,137000.0,apartment,ground-floor,standard,1.0,,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/ground-floor/for-sale/7700/mouscron/vbc22669
VBC25748,dottignies,7711,449000.0,apartment,apartment,standard,3.0,,0,0,0,23.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7711/dottignies/vbc25748
VBB77231,mouscron,7700,159000.0,apartment,apartment,standard,1.0,65.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbb77231
VBB77741,mouscron,7700,159000.0,apartment,apartment,standard,3.0,82.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbb77741
VBB77232,mouscron,7700,159000.0,apartment,apartment,standard,1.0,78.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbb77232
VBC52897,mouscron,7700,199000.0,apartment,duplex,standard,2.0,110.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/duplex/for-sale/7700/mouscron/vbc52897
VBC46081,mouscron,7700,399000.0,apartment,apartment,standard,2.0,380.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc46081
VBC68632,mouscron,7700,125000.0,apartment,apartment,standard,3.0,85.0,0,1,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc68632
VBC71452,mouscron,7700,595000.0,apartment,penthouse,standard,3.0,256.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/7700/mouscron/vbc71452
VBB05962,mouscron,7700,599000.0,apartment,penthouse,standard,4.0,315.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/7700/mouscron/vbb05962
VBC74710,mouscron,7700,185000.0,apartment,apartment,standard,1.0,72.0,0,0,0,30.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc74710
VBC74711,mouscron,7700,209000.0,apartment,duplex,standard,3.0,130.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/duplex/for-sale/7700/mouscron/vbc74711
VBC86903,mouscron,7700,215000.0,apartment,duplex,standard,3.0,106.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/duplex/for-sale/7700/mouscron/vbc86903
VBD28358,mouscron,7700,219000.0,apartment,apartment,standard,3.0,120.0,0,0,0,25.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd28358
VBD22616,mouscron,7700,261000.0,apartment,loft,standard,3.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/loft/for-sale/7700/mouscron/vbd22616
VBD33311,mouscron,7700,155000.0,apartment,apartment,standard,3.0,92.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd33311
VBD29014,mouscron,7700,155000.0,apartment,apartment,standard,2.0,87.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd29014
VBD35060,dottignies,7711,215000.0,apartment,duplex,standard,2.0,120.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/duplex/for-sale/7711/dottignies/vbd35060
VBD37470,mouscron,7700,87000.0,apartment,apartment,standard,1.0,62.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd37470
VBD38119,mouscron,7700,30000.0,apartment,apartment,standard,,93.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd38119
VWD15264,dottignies,7711,175000.0,apartment,studio,standard,1.0,89.0,0,0,0,20.0,,2.0,0,,https://immovlan.be/en/detail/studio/for-sale/7711/dottignies/vwd15264
VBA76263,mouscron,7700,299000.0,apartment,penthouse,standard,3.0,170.0,0,0,0,,,,0,,https://immovlan.be/en/detail/penthouse/for-sale/7700/mouscron/vba76263
VBA76261,mouscron,7700,299000.0,apartment,apartment,standard,3.0,170.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vba76261
VBD41000,mouscron,7700,199000.0,apartment,apartment,standard,3.0,138.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd41000
VBD24878,mouscron,7700,169000.0,apartment,duplex,standard,2.0,154.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/duplex/for-sale/7700/mouscron/vbd24878
VBD42088,mouscron,7700,159000.0,apartment,apartment,standard,2.0,118.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd42088
VBD44342,mouscron,7700,119000.0,apartment,apartment,standard,1.0,60.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd44342
VBD44343,mouscron,7700,139000.0,apartment,apartment,standard,,99.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd44343
VBD44344,mouscron,7700,89900.0,apartment,apartment,standard,1.0,44.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd44344
VBC33908,mouscron,7700,89000.0,apartment,apartment,standard,1.0,47.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc33908
RBR81026,beveren,9120,475000.0,apartment,apartment,standard,2.0,142.0,0,0,0,34.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbr81026
RBS87781,beveren,9120,280000.0,apartment,apartment,standard,1.0,75.0,0,0,0,11.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87781
RBS87782,beveren,9120,380000.0,apartment,apartment,standard,3.0,127.0,0,0,0,14.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87782
RBS87776,beveren,9120,382000.0,apartment,apartment,standard,2.0,99.0,0,0,0,19.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87776
RBS87783,beveren,9120,266000.0,apartment,apartment,standard,1.0,68.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87783
RBS87784,beveren,9120,274000.0,apartment,apartment,standard,1.0,75.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87784
