url,municipality_url,property_id,price,vat,state_of_the_property,currently_leased,availability,number_of_bedrooms,livable_surface,furnished,number_of_bathrooms,number_of_toilets,elevator,floor_of_appartment,number_of_facades,frontage_width,garden,terrace,surface_terrace,ground_depth,gas,running_water,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area,cadastral_income,garage,orientation_of_the_front_facade,specific_primary_energy_consumption,epc_peb_reference,validity_date_epc_peb,certification_as_build_,build_year,type_of_heating,type_of_glazing,air_conditioning,alarm,access_for_disabled,balcony,the_property_and_or_its_surroundings_are_protected_
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd08092,namur,VBD08092,239000,0,Normal,0,On contract,1,76,0,1,1,0,3,3,,,,2,,1,1,"yes, certificate in accordance",,,,,783,,,264,,,,1955,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd10714,jambes,VBD10714,155000,0,Normal,1,,1,65,0,1,1,1,2,3,,,,,,,,"yes, certificate in accordance",,,no flooding area,,902,,,122,,01/09/2034,,1970,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc56229,jambes,VBC56229,305000,,New,,,2,84,0,1,1,1,3,,,,,7,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2026,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd12922,namur,VBD12922,159000,0,Normal,1,,2,65,0,1,1,1,,,,,,,,,,"No, certificate does not comply",,,,,1081,,,203,,,,1971,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd13688,namur,VBD13688,85000,0,,,Immediately,0,23,0,1,1,1,,2,,,,,,1,1,,,,,,,,South,114,,07/07/2035,,,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd13781,jambes,VBD13781,295000,0,,0,,2,105,0,,1,0,,3,,,,,,1,1,"yes, certificate in accordance",,,,,1259,1,West,200,20250319003594,19/03/2035,,1980,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vbd17845,dave,VBD17845,215000,0,To renovate,0,On contract,2,84,0,1,1,1,6,2,,,,5,,1,1,"No, certificate does not comply",,,no flooding area,,1125,1,North-east,233,,,,1982,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd13282,namur,VBD13282,500000,0,Excellent,0,,2,120,0,2,2,1,1,2,,,,9,,1,,"yes, certificate in accordance",,,,,2280,1,,48,,17/09/2025,,2015,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vaz80468,namur,VAZ80468,157000,0,Normal,,,1,55,0,1,1,0,0,2,,,,,,,,,,,,,,,South,179,20230320021029,20/03/2033,,1995,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vbb07964,dave,VBB07964,314000,,New,,,3,117,0,2,1,1,2,2,,,,8,,1,,"yes, certificate in accordance",,,no flooding area,,,1,,65,,06/12/2024,,2024,Gas,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbb18411,namur,VBB18411,,,New,,,1,60,0,1,1,1,1,4,,,,5,,1,,"yes, certificate in accordance",,,no flooding area,,,,,80,,,,2024,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbb76478,namur,VBB76478,,,New,,,3,108,0,1,1,1,1,4,,,,6,,1,,"yes, certificate in accordance",,,,,,,,84,,,,2023,Hot air,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc10324,namur,VBC10324,100000,0,Excellent,0,,2,80,0,1,1,1,4,2,,,,6,,1,1,"yes, certificate in accordance",,,,,1162,1,North-west,133,20240524001266,24/05/2034,,1959,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbb21027,namur,VBB21027,209000,0,Normal,,Immediately,2,87,0,1,1,1,1,,,,,,,,,,,,,,,,,244,,01/07/2030,,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/5100/jambes/vbb89857,jambes,VBB89857,314000,,New,,On contract,3,117,0,1,1,0,2,2,,,,6,,,,,,,,,,,,60,,22/10/2034,,,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc11459,jambes,VBC11459,219950,,New,0,Immediately,1,,0,1,1,0,0,,,,,25,,1,1,"yes, certificate in accordance",0,,no flooding area,,,,,,RWPEB-139243,,0,,,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/duplex/for-sale/5000/namur/vbb74370,namur,VBB74370,405000,0,,0,,2,133,0,1,2,0,4,3,,,,,,,,,,,no flooding area,,840,,South-west,120,20240813000930,13/08/2034,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc16963,namur,VBC16963,265000,0,Excellent,1,,2,80,,1,1,1,1,,,,,7,,,,"yes, certificate in accordance",0,,,,1323,1,,52,,07/07/2027,,2017,Gas,Double glass,,1,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc21764,namur,VBC21764,239000,,New,,,2,86,0,1,1,1,1,,,,,5,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2022,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vbc21765,dave,VBC21765,286000,,New,,,3,117,0,1,1,1,1,,,,,8,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2022,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vbc27178,dave,VBC27178,270000,,New,,,2,95,0,1,,1,2,,,,,5,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2022,Gas,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc17877,namur,VBC17877,195000,0,Normal,,,2,54,0,1,1,0,2,,,,,,,1,1,,,,,,,,,182,20220502011468,02/05/2032,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vbc26189,dave,VBC26189,315000,,New,,,2,94,0,1,1,1,4,,,,,28,,1,1,"yes, certificate in accordance",,,,,,,,98,,,,2024,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vbc37625,dave,VBC37625,244000,,New,,,2,91,0,1,1,1,0,,,,,4,,1,1,"yes, certificate in accordance",,,,,,,,62,,,,2022,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/duplex/for-sale/5100/dave/vbc46284,dave,VBC46284,650000,0,Normal,0,On contract,2,195,0,1,2,1,5,3,,,,5,,,,"yes, certificate in accordance",,,no flooding area,,,1,,204,,,,2005,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc44534,namur,VBC44534,282000,,New,,On contract,3,139,0,2,1,1,0,,,,,29,,,,,,,,,,,,104,,31/01/2034,,,Gas,,,,1,,
https://immovlan.be/en/detail/duplex/for-sale/5100/jambes/vbc51263,jambes,VBC51263,339500,,New,,,1,95,0,1,1,1,3,4,,,,8,,,,"yes, certificate in accordance",,,no flooding area,,,,,,,,,2025,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc51265,jambes,VBC51265,310000,,New,,,2,87,0,1,1,1,0,4,,,,,,,,"yes, certificate in accordance",,,,,,1,,75,,,,2025,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5001/belgrade/vbc49556,belgrade,VBC49556,219000,0,To renovate,0,On contract,3,115,0,1,1,0,1,2,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,,,384,,19/06/2033,,1973,Fuel oil,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc51264,jambes,VBC51264,289000,,New,,,1,63,0,1,1,1,1,4,,,,7,,,,,,,,,,,,75,,,,2025,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc51266,jambes,VBC51266,338500,,New,,,2,99,0,1,1,1,0,4,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,,,75,,,,2025,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc55715,namur,VBC55715,185000,0,,0,,2,57,0,1,1,0,3,,,,,,,1,1,"No, certificate does not comply",,,no flooding area,,477,,,223,20220502011573,02/05/2032,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc56230,jambes,VBC56230,310000,,New,,,2,94,0,1,1,1,3,,,,,8,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2026,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/penthouse/for-sale/5100/jambes/vbc56374,jambes,VBC56374,275000,,New,,,1,58,0,1,1,1,5,,,,,16,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2026,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/penthouse/for-sale/5100/jambes/vbc56233,jambes,VBC56233,395000,,New,,,3,119,0,2,3,1,4,,,,,17,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2026,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc59366,namur,VBC59366,286000,,New,,,3,117,0,2,1,1,1,2,,,,8,,1,,"yes, certificate in accordance",,,,,,1,,66,,06/12/2024,,2024,Gas,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc59365,jambes,VBC59365,260000,,,,,2,95,0,1,1,1,0,2,,,,7,,1,,"yes, certificate in accordance",,,,,,1,,86,,,,2024,Gas,,,,1,,
https://immovlan.be/en/detail/penthouse/for-sale/5100/jambes/vbc56375,jambes,VBC56375,450000,,New,,,3,120,0,2,2,1,5,,,,,15,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2026,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc59367,jambes,VBC59367,350000,,New,,,3,113,0,1,1,1,5,2,,,,19,,1,,"yes, certificate in accordance",,,,,,1,,109,,06/12/2024,,2024,Gas,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc71350,namur,VBC71350,599000,,New,0,From 01/06/2027,3,120,0,1,2,1,6,4,1 m,,,53,1 m,,1,"yes, certificate in accordance",0,,,,1,,South-west,80,,02/12/2030,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vbc74345,dave,VBC74345,290000,0,Normal,0,On contract,1,100,0,1,1,1,3,2,,,,,,1,1,"yes, certificate in accordance",,,no flooding area,,,1,East,243,,17/04/2035,,2004,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc74744,namur,VBC74744,625000,0,,0,,,714,0,,,0,,2,,,,,,,,,,,,,,,,,,,,,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vbc84029,dave,VBC84029,235000,,New,,,1,67,0,1,1,1,2,2,,,,10,,,,"yes, certificate in accordance",,,,,,,,,,,,,,Double glass,1,1,1,,
https://immovlan.be/en/detail/duplex/for-sale/5000/namur/vbc87705,namur,VBC87705,327000,,New,0,On contract,2,119,0,2,2,1,3,2,,,,3,,,,"yes, certificate in accordance",,,no flooding area,,,1,,81,20240131020426,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc76151,namur,VBC76151,220000,0,To renovate,0,On contract,2,77,0,1,1,1,2,3,,,,8,,,,"No, certificate does not comply",,,no flooding area,,1155,1,,495,,06/05/2028,,1968,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc89670,namur,VBC89670,300000,0,Normal,0,,2,95,0,,2,0,2,2,,,,,,1,1,"yes, certificate in accordance",,,,,475,,,192,20241201008820,01/12/2034,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc95781,jambes,VBC95781,280000,0,Excellent,0,On contract,2,80,0,1,1,0,0,3,,,,,,1,,"yes, certificate in accordance",,,no flooding area,,,,,147,,17/01/2034,,,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc88088,namur,VBC88088,299000,0,Fully renovated,,On contract,2,80,,1,1,,0,3,,,,,,1,1,,,,,,,1,,320,,27/05/2035,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc92862,namur,VBC92862,175000,0,Normal,0,On contract,1,45,0,1,1,1,5,,,,,6,,1,,"yes, certificate in accordance",,,no flooding area,,882,,,238,,29/05/2035,,1970,Gas,Double glass,1,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc95782,jambes,VBC95782,450000,0,Excellent,0,On contract,3,110,0,1,1,0,1,3,,,,28,,1,,"yes, certificate in accordance",,,no flooding area,,,,,140,,02/06/2032,,,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc95783,jambes,VBC95783,400000,0,Excellent,0,On contract,3,100,0,1,1,0,2,3,,,,28,,,,"yes, certificate in accordance",,,no flooding area,,,,,114,,02/06/2032,,,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/beez/rbt58553,beez,RBT58553,1499000,0,,,,4,,,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc96515,jambes,VBC96515,600000,0,Excellent,0,On contract,3,140,0,1,2,0,3,3,,,,18,,,,"yes, certificate in accordance",,,no flooding area,,,,,125,,03/06/2030,,,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vbc96793,dave,VBC96793,290000,0,Excellent,1,,2,80,0,1,1,1,0,2,,,,32,,1,1,"yes, certificate in accordance",,,no flooding area,,,1,East,171,,10/03/2033,,2004,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vwd14082,namur,VWD14082,219000,0,Excellent,1,Negotiable,2,94,,1,,1,2,2,,,,,,1,1,"yes, certificate in accordance",,,no flooding area,,1345,1,,183,20220511010257,11/05/2032,,,Gas,Double glass,0,0,1,,0
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc96794,namur,VBC96794,225000,0,Normal,1,,2,85,0,1,1,1,2,2,,,,,,,1,"yes, certificate in accordance",,,,,,,,253,,01/03/2033,,2002,,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc97495,jambes,VBC97495,285000,0,Normal,0,On contract,3,105,0,1,1,1,3,2,,,,5,,,,"No, certificate does not comply",,,no flooding area,,1353,1,,235,,06/06/2035,,1970,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/ground-floor/for-sale/5100/jambes/vbd00141,jambes,VBD00141,335000,,,,On contract,2,91,0,1,,1,0,,,,,52,,1,1,,,,,,,1,South-west,63,,,,,Hot air,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc99071,namur,VBC99071,180000,0,Normal,0,On contract,2,71,0,1,1,0,1,2,,,,,,,,"yes, certificate in accordance",,,no flooding area,,775,,,168,,14/05/2035,,1970,,Double glass,,,0,,
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbc99362,namur,VBC99362,115000,0,Normal,0,,1,26,0,1,1,1,2,2,,,,,,,1,"yes, certificate in accordance",,,no flooding area,,588,,,245,20231208023186,,,1979,Electricity,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd03796,namur,VBD03796,315000,0,Excellent,0,On contract,2,109,0,1,1,1,0,2,,,,55,,1,,"yes, certificate in accordance",,,no flooding area,,,,,252,,21/05/2032,,1899,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd03797,namur,VBD03797,350000,0,Excellent,0,On contract,2,115,0,2,1,1,0,2,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,,,267,,21/05/2032,,1900,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20603,namur,VBD20603,275000,,New,0,From 01/06/2027,1,65,0,,1,1,2,2,1 m,,,7,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20604,namur,VBD20604,247000,,New,0,From 01/06/2027,1,75,0,,1,1,2,2,1 m,,,7,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20605,namur,VBD20605,399000,,New,0,From 01/06/2027,2,96,0,1,1,1,5,2,1 m,,,8,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20607,namur,VBD20607,270000,,New,0,From 01/06/2027,1,75,0,,1,1,5,2,1 m,,,7,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20608,namur,VBD20608,630000,,New,0,From 01/06/2027,2,107,0,1,2,1,6,2,1 m,,,66,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20609,namur,VBD20609,895000,,New,0,From 01/06/2027,3,168,0,3,2,1,6,2,1 m,,,61,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20606,namur,VBD20606,549000,,New,0,From 01/06/2027,3,127,0,1,2,1,5,2,1 m,,,12,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20610,namur,VBD20610,365000,,New,0,From 01/06/2027,3,114,0,1,2,1,1,2,1 m,,,7,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20611,namur,VBD20611,339000,,New,0,From 01/06/2027,2,91,0,1,1,1,1,2,1 m,,,7,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20613,namur,VBD20613,349000,,New,0,From 01/06/2027,2,91,0,1,,1,2,2,1 m,,,7,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20612,namur,VBD20612,395000,,New,0,From 01/06/2027,2,99,0,1,,1,2,2,1 m,,,15,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20614,namur,VBD20614,427000,,New,0,From 01/06/2027,2,103,0,1,1,1,4,2,1 m,,,15,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20616,namur,VBD20616,650000,,New,0,From 01/06/2027,3,123,0,1,2,1,6,2,1 m,,,67,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20615,namur,VBD20615,520000,,New,0,From 01/06/2027,3,123,0,1,2,1,5,2,1 m,,,20,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20617,namur,VBD20617,599000,,New,0,From 01/06/2027,2,119,0,1,1,1,6,2,1 m,,,53,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20799,namur,VBD20799,299256,,New,,Immediately,2,83,0,1,1,1,0,,,,,8,,,1,"yes, certificate in accordance",,,,,,1,,89,,,,2023,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5001/belgrade/vbd20800,belgrade,VBD20800,299256,,New,,Immediately,2,83,0,1,1,1,0,,,,,8,,,1,"yes, certificate in accordance",,,,,,1,,89,,,,2023,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd31447,namur,VBD31447,384335,,New,,,2,109,0,1,2,1,5,,,,,16,,,,"yes, certificate in accordance",,,,,,1,,,,,,2023,Gas,,,,1,1,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd31450,namur,VBD31450,342324,,New,,Immediately,2,100,0,1,2,1,1,,,,,4,,,,"yes, certificate in accordance",,,,,,1,,60,,,,2023,Gas,,,,1,1,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd31452,namur,VBD31452,345629,,New,,Immediately,2,101,0,2,2,1,2,,,,,6,,,,"yes, certificate in accordance",,,,,,1,,48,,,,2023,Gas,,,,1,1,
https://immovlan.be/en/detail/duplex/for-sale/5000/namur/vbd31518,namur,VBD31518,315000,,New,,,2,91,,1,1,1,,2,,,,7,,,1,"yes, certificate in accordance",,,no flooding area,,,1,,59,,,,2025,Gas,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd31950,namur,VBD31950,280000,0,Normal,0,,3,150,1,1,2,0,,,,,,,,,1,,,,,,,,South,,,,,1962,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd32007,jambes,VBD32007,199000,,New,,,1,54,0,,,1,1,,,,,,,1,1,"yes, certificate in accordance",,,,,,1,,,,,,,Hot air,Double glass,,,1,,
https://immovlan.be/en/detail/ground-floor/for-sale/5100/dave/vbd33134,dave,VBD33134,185000,0,Normal,1,On contract,2,80,0,1,1,1,0,4,,,,8,,1,1,"yes, certificate in accordance",0,,no flooding area,,,1,South-west,389,,17/09/2033,,1973,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd33849,namur,VBD33849,205000,0,Normal,1,,1,68,0,1,1,1,3,2,,,,1,,,1,"yes, certificate in accordance",,,no flooding area,,,,,436,,01/03/2033,,2002,,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd34768,namur,VBD34768,190000,0,Normal,1,,1,68,0,1,1,1,3,2,,,,2,,,1,"yes, certificate in accordance",,,no flooding area,,,,,439,,01/03/2033,,2002,,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd34728,namur,VBD34728,315000,0,Normal,0,On contract,2,90,1,1,,,3,,,,,10,,1,1,"yes, certificate in accordance",,,,,1229,,,263,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd34251,namur,VBD34251,190000,0,Normal,1,,2,88,0,1,1,1,3,2,,,,4,,1,1,"No, certificate does not comply",0,,no flooding area,,,,North,161,,29/09/2035,,1977,,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd35644,namur,VBD35644,333447,,New,,Immediately,2,88,0,1,2,1,2,,,,,8,,,,"yes, certificate in accordance",,,,,,1,,42,,,,,,,,,,1,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd37237,jambes,VBD37237,245000,0,Normal,0,On contract,2,80,0,1,1,1,3,2,,,,8,,,,"No, certificate does not comply",,,no flooding area,,1105,1,,45,,02/09/2035,,1958,Fuel oil,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd37389,namur,VBD37389,225000,0,Normal,0,,3,90,0,1,1,1,8,3,,,,,,,1,"yes, certificate in accordance",,,,,1373,1,,285,20221207016713,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5101/erpent/vbd38771,erpent,VBD38771,350000,0,Excellent,1,On contract,1,85,0,1,1,1,2,2,,,,8,,,,"yes, certificate in accordance",,,no flooding area,,1194,1,,60,,27/04/2027,,2019,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/duplex/for-sale/5004/bouge/vbd41259,bouge,VBD41259,350000,0,Excellent,,On contract,3,120,0,1,1,0,0,3,,,,20,,,,,,,,,1866,1,,311,,18/09/2025,,1932,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/penthouse/for-sale/5000/namur/vbd44171,namur,VBD44171,320000,0,Normal,,,2,103,,1,,1,6,,,,,20,,,,"yes, certificate in accordance",,,,,1663,1,,412,,26/09/2035,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbb70357,namur,VBB70357,89000,0,Normal,,,,37,0,,1,1,7,2,,,,,,1,1,,,,,,508,,,,,18/03/2029,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd44413,namur,VBD44413,239000,,,0,On contract,2,97,0,1,,1,0,2,,,,10,,,,"yes, certificate in accordance",,,,,,,,111,,06/12/2034,,2024,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd39271,namur,VBD39271,119000,0,,,,1,48,0,1,1,1,,,,,,,,,,,,,,,,1,South-west,172,,07/09/2035,,1972,,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc55714,namur,VBC55714,259000,0,Normal,0,,2,215,0,1,1,0,,,,,,,,1,1,,,,,,1196,,,238,20220502011709,02/05/2032,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc56228,jambes,VBC56228,327500,,New,,,3,106,0,2,2,1,1,,,,,5,,1,1,"yes, certificate in accordance",,,,,,1,,,,,,2026,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc56232,jambes,VBC56232,245000,,New,,,1,67,0,1,1,1,3,,,,,12,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2026,Gas,,,,1,,
https://immovlan.be/en/detail/studio/for-sale/5100/jambes/vbc56231,jambes,VBC56231,190000,,New,,,,55,0,1,1,1,3,,,,,9,,1,1,"yes, certificate in accordance",,,,,,1,,,,,,2026,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc67482,namur,VBC67482,239000,0,Normal,0,On contract,1,76,0,1,1,0,3,3,,,,2,,1,1,"yes, certificate in accordance",,,,,783,,,264,,,,1955,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc30934,jambes,VBC30934,845000,0,Normal,0,Immediately,3,218,0,3,4,1,2,3,,,,111,,1,1,"yes, certificate in accordance",0,,no flooding area,,2770,1,,186,,,,2010,Gas,Double glass,1,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5002/saint-servais/vbc70147,saint-servais,VBC70147,149000,0,To renovate,,On contract,2,73,0,1,1,0,1,2,,,,,,,1,"yes, certificate in accordance",,,no flooding area,,,,,326,,,,,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/penthouse/for-sale/5100/jambes/vbc56235,jambes,VBC56235,395000,,New,,,3,108,0,2,3,1,4,,,,,14,,1,1,"yes, certificate in accordance",,,,,,,,,,,,2026,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd31519,namur,VBD31519,345000,,New,,,3,104,,3,1,1,,2,,,,11,,,1,"yes, certificate in accordance",,,no flooding area,,,1,,40,,,,2025,Gas,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd31520,namur,VBD31520,215000,,New,,,1,54,,1,1,1,,2,,,,7,,,1,"yes, certificate in accordance",,,no flooding area,,,1,,50,,,,2025,Gas,,,,0,,
