url,municipality_url,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,availability,number_of_bedrooms,livable_surface,furnished,surface_of_living_room,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,garden,surface_garden,terrace,total_land_surface,buildable_surface,ground_depth,specific_primary_energy_consumption,epc_peb_reference,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area,609af22983804603bea6649c89f568ac_pdf,property_type,build_year,total_surface,cellar,surface_of_the_cellar_s_,attic,wash_room,garage,number_of_parking_spaces_indoor_,kitchen_equipment,kitchen_type,surface_kitchen,type_of_glazing,alarm,fireplace,adaptations_for_elderlies,access_for_disabled,number_of_facades,number_of_parking_places_outdoor_,garden_orientation,sewer_connection,running_water,rain_water_tank,yearly_total_primary_energy_consumption,certification_gasoil_tank,building_permission_granted,g_score,p_score,water_sensitive_open_space_areas,the_property_and_or_its_surroundings_are_protected_,frontage_width,327d87d3989f41d8aa4d1a93f8e28b96_pdf,bf93099045124c7aac67041293f89dd4_pdf,b9ccbcc6a522446085f7b2eb40d1acbe_pdf,55900e2f20d8400d84006a1e784eb1ea_png,surface_bedroom_1,surface_bedroom_2,surface_bedroom_3,surface_bedroom_4,number_of_floors,terrain_width_at_the_roadside,gas,swimming_pool,certification_electrical_installation_validity,planning_permission_granted,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf,postal_code,municipality,number_of_garages,floor_of_appartment,surface_terrace,validity_date_epc_peb,certification_as_build_,air_conditioning,balcony,entry_phone,vat_applied_,solar_panels,floor_heating,level_e,level_k,number_of_showers,co2_emission
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt46918,antwerp,RBT46918,165000.0,158.0,0.0,To be renovated,0.0,Immediately,2.0,42.0,0.0,,1.0,1.0,Gas,0.0,South-west,,,,62.0,34.0,10 m,957.0,20250505-0003592745-RES-1,,1.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbt66718,berchem,RBT66718,375000.0,,0.0,To be renovated,0.0,Immediately,4.0,184.0,0.0,,2.0,2.0,Electricity,0.0,South-east,,,,62.0,62.0,10 m,656.0,20210323-0002391644-res-1,,0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbt68986,antwerp,RBT68986,973000.0,1149.0,0.0,Fully renovated,,,5.0,286.0,,,3.0,,Gas,0.0,,,,,339.0,,,147.0,20240710-0003308760-RES-1,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/2610/wilrijk/rbt73823,wilrijk,RBT73823,650000.0,2010.0,0.0,To be renovated,0.0,On contract,3.0,195.0,0.0,36.0,2.0,3.0,Hot air,,South,,200.0,,560.0,,11 m,494.0,,"No, certificate does not comply",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbt87283,antwerp,RBT87283,399000.0,1239.0,0.0,Normal,0.0,Immediately,3.0,75.0,0.0,,3.0,3.0,Electricity,0.0,South-east,,8.0,,40.0,32.0,7 m,452.0,3398334,"yes, certificate in accordance",1.0,"Residential area of cultural, historical value",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt73777,antwerp,RBT73777,595000.0,,0.0,To be renovated,0.0,Immediately,7.0,250.0,0.0,,6.0,7.0,Gas,0.0,North-east,,10.0,,100.0,90.0,18 m,,20241209-0003474250-knr-1,,1.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbt87482,hoboken,RBT87482,310000.0,718.0,0.0,To be renovated,0.0,On contract,2.0,171.0,0.0,,1.0,,,0.0,North-west,,131.0,,226.0,80.0,52 m,228.0,20240126-00033122349-RES-1,"No, certificate does not comply",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbt77260,borgerhout,RBT77260,280000.0,580.0,0.0,To be renovated,0.0,Negotiable,4.0,177.0,0.0,,1.0,2.0,Coal,0.0,,,,,,,,473.0,3574196-RES-1,"No, certificate does not comply",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbt87751,wilrijk,RBT87751,349000.0,,0.0,To be renovated,,Negotiable,3.0,162.0,,,2.0,,Gas,0.0,,,,,165.0,,,394.0,20250306-0003546078-RES-1,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/master-house/for-sale/2100/deurne/rbt89973,deurne,RBT89973,450000.0,,0.0,To be renovated,0.0,On contract,4.0,343.0,0.0,,4.0,4.0,Gas,0.0,West,,124.0,,372.0,286.0,46 m,609.0,20240620-0003289162-RES-1,,0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt98424,antwerp,RBT98424,349000.0,552.0,0.0,Normal,0.0,Negotiable,3.0,171.0,0.0,,1.0,2.0,Gas,0.0,North,,8.0,,74.0,69.0,17 m,324.0,Certificaat-20250718-0003649807-RES-1,,1.0,"Residential zone (residential, urban)",,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbt99446,ekeren,RBT99446,575000.0,1090.0,0.0,To be renovated,,On contract,4.0,166.0,,38.0,1.0,2.0,,0.0,South,,570.0,,661.0,,,455.0,,"No, certificate does not comply",0.0,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu00157,deurne,RBU00157,365000.0,,0.0,Normal,0.0,,3.0,140.0,0.0,16.0,1.0,2.0,Gas,0.0,,,,,160.0,,,283.0,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/2100/deurne/rbu02189,deurne,RBU02189,425000.0,,0.0,To renovate,,,4.0,139.0,0.0,26.0,2.0,,,0.0,North,,60.0,,,,,207.0,,"yes, certificate in accordance",0.0,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/rbu02704,antwerp,RBU02704,399000.0,,0.0,Normal,,On contract,4.0,174.0,,30.0,1.0,2.0,,0.0,East,,,,66.0,,,263.0,,"No, certificate does not comply",0.0,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43471,antwerp,RBU43471,470000.0,,,New,0.0,Immediately,3.0,117.0,0.0,,1.0,2.0,,0.0,South-west,,,,,,,,,"yes, certificate in accordance",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbr88750,borgerhout,RBR88750,369000.0,696.0,0.0,To be renovated,0.0,Immediately,3.0,133.0,0.0,,1.0,2.0,,0.0,South,,128.0,,211.0,82.0,41 m,397.0,20240422-0003223225-RES-1,"No, certificate does not comply",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/vwd09446,antwerp,VWD09446,549500.0,,,Excellent,,,3.0,146.0,,,2.0,,Not specified,,,,30.0,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbr93494,antwerp,RBR93494,,1489.0,0.0,To be renovated,,,6.0,416.0,,,2.0,,Gas,0.0,,,,,274.0,,,541.0,20241010-0003407273-RES-1,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbs52265,wilrijk,RBS52265,469000.0,,,To be renovated,,,5.0,249.0,0.0,,3.0,,Gas,0.0,,,,,184.0,100.0,,275.0,20220218-0002548537-RES-1,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/master-house/for-sale/2140/borgerhout/rbt00788,borgerhout,RBT00788,449000.0,,0.0,Normal,0.0,From 28/11/2026,4.0,235.0,0.0,,1.0,2.0,Gas,0.0,East,,,,184.0,98.0,35 m,202.0,20240705-0003304249-RES-1,"yes, certificate in accordance",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbt15292,antwerp,RBT15292,529000.0,,0.0,,0.0,On contract,3.0,123.0,,,1.0,1.0,Not specified,0.0,,,,,,,,198.0,3007177-RES-3,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt00905,deurne,RBT00905,289000.0,750.0,0.0,Normal,0.0,On contract,4.0,127.0,0.0,,2.0,2.0,Gas,0.0,,,,,75.0,49.0,,399.0,202408090003336906RES1,"yes, certificate in accordance",1.0,"Residential zone (residential, urban)",,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt09962,deurne,RBT09962,345000.0,,0.0,,0.0,,7.0,190.0,,,3.0,,,,,,,,100.0,,,211.0,,,,"Residential zone (residential, urban)",,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt14407,antwerp,RBT14407,499000.0,,0.0,To be renovated,,Negotiable,4.0,275.0,0.0,,4.0,4.0,Gas,0.0,North,,,,101.0,101.0,22 m,303.0,20220218-0002548854-RES-2,"No, certificate does not comply",1.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt21112,deurne,RBT21112,265000.0,1043.0,0.0,Normal,0.0,Negotiable,3.0,147.0,0.0,,1.0,1.0,,0.0,,,74.0,,129.0,52.0,,228.0,202502100003526253RES1,"yes, certificate in accordance",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbt26450,antwerp,RBT26450,575000.0,850.0,0.0,To renovate,,,4.0,248.0,,,1.0,3.0,Gas,0.0,,,27.0,,,,,273.0,,,0.0,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbt26464,antwerp,RBT26464,980000.0,,0.0,To renovate,,,3.0,409.0,,,2.0,,Gas,0.0,,,86.0,,268.0,,,239.0,,"No, certificate does not comply",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/2000/antwerp/rbt26465,antwerp,RBT26465,980000.0,,0.0,To renovate,,,3.0,409.0,,,2.0,,Gas,0.0,,,86.0,,268.0,,,239.0,,"No, certificate does not comply",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbt36139,wilrijk,RBT36139,499900.0,,0.0,New,0.0,Immediately,3.0,159.0,0.0,,1.0,2.0,Not specified,0.0,,,43.0,,109.0,,,,,"yes, certificate in accordance",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2040/antwerp/rwc39588,antwerp,RWC39588,408050.0,,,Excellent,0.0,Negotiable,3.0,515.0,,,1.0,,Gas,,,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rwc39589,wilrijk,RWC39589,408050.0,,,Excellent,0.0,Negotiable,3.0,320.0,,,1.0,,Gas,,,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rwc39590,ekeren,RWC39590,408050.0,,,Excellent,0.0,Negotiable,3.0,792.0,,,1.0,,Gas,,,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/2040/antwerp/rwc39597,antwerp,RWC39597,393050.0,,,Excellent,0.0,Negotiable,3.0,420.0,,,1.0,,Gas,,,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rwc39591,merksem,RWC39591,402050.0,,,Excellent,1.0,Negotiable,3.0,306.0,,,,,Gas,,,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu15699,antwerp,RBU15699,549000.0,634.0,0.0,Normal,0.0,Negotiable,3.0,,0.0,,,3.0,Gas,0.0,West,,10.0,,65.0,54.0,13 m,265.0,20250820-00035486257-res-1,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu15698,antwerp,RBU15698,599000.0,793.0,0.0,To be renovated,0.0,Immediately,4.0,,0.0,,4.0,4.0,Gas,0.0,West,,10.0,,68.0,59.0,14 m,357.0,20250820-00035687451-res-1,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu11482,merksem,RBU11482,449000.0,1056.0,0.0,Normal,0.0,On contract,4.0,183.0,0.0,,2.0,2.0,Gas,0.0,North-east,,125.0,,240.0,115.0,18 m,188.0,20240506-0003237515-RES-1,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu15989,deurne,RBU15989,399000.0,768.0,0.0,Normal,0.0,Negotiable,4.0,162.0,0.0,,3.0,,Gas,0.0,,,71.0,,167.0,73.0,,159.0,2025062600036307394RES1,,0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu15987,deurne,RBU15987,249000.0,,0.0,To be renovated,0.0,On contract,2.0,109.0,0.0,,1.0,2.0,Gas,0.0,South,,45.0,,112.0,,,727.0,20250807-000-3660458-RES-1,"No, certificate does not comply",0.0,"Residential zone (residential, urban)",,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu15990,deurne,RBU15990,499000.0,1744.0,0.0,Normal,0.0,On contract,3.0,180.0,0.0,,2.0,3.0,Gas,0.0,West,,,,263.0,,,158.0,202311150003040329RES1,,1.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu16052,deurne,RBU16052,375000.0,733.0,0.0,Normal,0.0,Negotiable,3.0,193.0,0.0,,2.0,,Gas,0.0,West,,18.0,,108.0,63.0,,236.0,202507040003637242RES1,"yes, certificate in accordance",0.0,"Residential zone (residential, urban)",,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16378,antwerp,RBU16378,215000.0,513.0,0.0,To be renovated,0.0,Immediately,3.0,158.0,0.0,,2.0,2.0,Gas,0.0,West,,,,58.0,54.0,,332.0,20210630-0002436104-RES-1,"No, certificate does not comply",1.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu16016,deurne,RBU16016,299000.0,469.0,0.0,Normal,0.0,Negotiable,3.0,112.0,0.0,,1.0,2.0,Gas,0.0,East,,40.0,,97.0,99.0,,154.0,202505080003596457RES2,,0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu16393,antwerp,RBU16393,750000.0,,0.0,Normal,0.0,Negotiable,6.0,222.0,0.0,,3.0,,Gas,0.0,South,,,,67.0,67.0,13 m,415.0,30397737-RES-1,,0.0,"Residential zone (residential, urban)",,a demarcated flooding area,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2030/antwerp/rbu16406,antwerp,RBU16406,175000.0,,0.0,Normal,0.0,Negotiable,2.0,200.0,0.0,,1.0,,,0.0,,,,,,,,,,,0.0,"Residential zone (residential, urban)",,a demarcated flooding area,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu16409,antwerp,RBU16409,329000.0,433.0,0.0,Normal,0.0,On contract,3.0,132.0,0.0,,2.0,1.0,Gas,0.0,South-west,,,,77.0,73.0,16 m,379.0,20241031-0003432372-RES-1,,1.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu16419,borgerhout,RBU16419,399000.0,1891.0,0.0,To be renovated,0.0,Immediately,4.0,262.0,0.0,,2.0,2.0,Gas,0.0,North-west,,,,272.0,245.0,41 m,351.0,3481363-res-1,"yes, certificate in accordance",0.0,"Residential zone (residential, urban)",,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16422,antwerp,RBU16422,399000.0,,0.0,Normal,0.0,Negotiable,5.0,168.0,0.0,,,,Gas,0.0,,,,,,,,343.0,3578330-RES-1,"No, certificate does not comply",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu16433,antwerp,RBU16433,340000.0,,0.0,To be renovated,0.0,Negotiable,4.0,181.0,0.0,,2.0,3.0,Gas,0.0,North-west,,,,70.0,70.0,16 m,414.0,3528972-RES-1,"No, certificate does not comply",0.0,"Residential area of cultural, historical value",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/master-house/for-sale/2600/berchem/rbu16437,berchem,RBU16437,490000.0,956.0,0.0,Normal,0.0,On contract,5.0,250.0,0.0,,3.0,3.0,Gas,0.0,North-east,,,,159.0,108.0,27 m,340.0,,"No, certificate does not comply",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu16440,antwerp,RBU16440,549000.0,,0.0,To be renovated,0.0,Immediately,3.0,228.0,0.0,,2.0,2.0,Gas,0.0,,,,,84.0,84.0,8 m,232.0,20240801-0003102757-RES-3,"yes, certificate in accordance",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu33137,antwerp,RBU33137,735000.0,1268.0,0.0,New,,,3.0,140.0,,,1.0,,Gas,0.0,,,,,1662.0,,,13.0,,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu32914,deurne,RBU32914,424000.0,694.0,0.0,Excellent,0.0,Negotiable,3.0,162.0,0.0,,2.0,2.0,Gas,0.0,,,70.0,,161.0,82.0,,504.0,202508260003672078RES1,"yes, certificate in accordance",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu33253,antwerp,RBU33253,349900.0,,0.0,Normal,0.0,Negotiable,2.0,144.0,0.0,,1.0,2.0,Gas,0.0,,,,,52.0,52.0,12 m,283.0,3688644,"No, certificate does not comply",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu25591,deurne,RBU25591,324900.0,495.0,0.0,Normal,0.0,On contract,3.0,145.0,0.0,17.0,2.0,1.0,Gas,,South-west,,30.0,,72.0,,11 m,278.0,,"yes, certificate in accordance",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu32050,hoboken,RBU32050,335000.0,,0.0,Normal,0.0,On contract,2.0,135.0,0.0,,,,,0.0,,,,,223.0,96.0,40 m,225.0,3640063-RES-1,"No, certificate does not comply",0.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu32240,antwerp,RBU32240,1680000.0,,0.0,Excellent,,Immediately,7.0,504.0,,,3.0,,,,,,116.0,,270.0,,,188.0,,,0.0,"Residential area of cultural, historical value",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu33831,antwerp,RBU33831,999999.0,,0.0,Excellent,,On contract,3.0,218.0,,,2.0,3.0,,,,,,,,,,199.0,,"yes, certificate in accordance",0.0,"Residential area of cultural, historical value",,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu34028,merksem,RBU34028,239000.0,285.0,0.0,To be renovated,0.0,On contract,2.0,89.0,0.0,,1.0,1.0,Gas,0.0,,,27.0,,92.0,66.0,20 m,399.0,3347557,"No, certificate does not comply",1.0,"Residential zone (residential, urban)",no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
