url,postal_code,municipality,property_id,price,vat,currently_leased,availability,number_of_bedrooms,furnished,attic,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,number_of_floors,garden,terrace,specific_primary_energy_consumption,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/villa/for-sale/9500/geraardsbergen/rbu63108,9500,geraardsbergen,RBU63108,850000,0,0,Immediately,4,0,1,1,,2,2,,0,,,,,,100,"yes, certificate in accordance","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/9960/assenede/rbu63109,9960,assenede,RBU63109,375000,0,0,,3,0,,1,2,1,1,Fuel oil,0,West,3,,,,572,"No, certificate does not comply",Agricultural areas with beautiful scenery,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2830/willebroek/rbu63110,2830,willebroek,RBU63110,225000,0,0,Negotiable,2,0,1,,,1,2,Gas,0,West,3,,,,400,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1570/galmaarden/rbu63111,1570,galmaarden,RBU63111,749000,0,0,,3,,,1,,2,2,,,,4,,,,124,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8900/ieper/rbu63112,8900,ieper,RBU63112,259000,0,0,,2,,,,,1,1,Gas,,,3,,,,196,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd47648,6061,montignies-sur-sambre,VBD47648,120000,0,0,On contract,2,0,1,,,1,,Fuel oil,0,North,3,2,,,502,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/master-house/for-sale/1730/asse/rbu63117,1730,asse,RBU63117,950000,0,0,On contract,4,1,1,1,2,4,5,Electricity,0,,4,,,,342,,,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/1745/opwijk/rbu63120,1745,opwijk,RBU63120,980000,0,0,,3,0,,1,1,2,4,,0,North-west,4,,,,179,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1745/opwijk/rbu63123,1745,opwijk,RBU63123,980000,0,0,,3,0,,1,1,2,4,,0,North-west,4,,,,179,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/1730/asse/rbu63124,1730,asse,RBU63124,950000,0,0,On contract,4,1,1,1,2,4,5,Electricity,0,,4,,,,342,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbu63125,1730,asse,RBU63125,950000,0,0,On contract,4,1,1,1,2,4,5,Electricity,0,,4,,,,342,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2275/poederlee/rbu63128,2275,poederlee,RBU63128,325000,0,0,On contract,2,0,1,1,1,1,1,Fuel oil,0,North-east,4,,,,523,"No, certificate does not comply",Agricultural zone,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9880/aalter/rbu63129,9880,aalter,RBU63129,645000,0,,On contract,5,0,1,1,1,2,3,Gas,0,,4,2,,,321,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/6440/froidchapelle/vbd47651,6440,froidchapelle,VBD47651,325000,0,0,On contract,4,0,,1,1,2,2,Fuel oil,0,South-west,4,,,,243,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/2840/rumst/rbu63130,2840,rumst,RBU63130,629000,0,0,,2,,1,1,1,1,2,Fuel oil,,,4,3,,,570,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3720/kortessem/rbu63163,3720,kortessem,RBU63163,360000,0,0,,3,,1,1,1,1,,Fuel oil,,,4,,,,182,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbu63164,3500,hasselt,RBU63164,319000,0,0,,4,,1,1,1,1,1,,,,4,,,,1374,,"Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/villa/for-sale/8770/ingelmunster/rbu63263,8770,ingelmunster,RBU63263,,0,0,,5,,1,1,,,3,,,,,,,,262,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3640/kinrooi/rbu63265,3640,kinrooi,RBU63265,449000,0,,On contract,3,,1,1,1,1,,Gas,,,4,,,,328,,,,
https://immovlan.be/en/detail/residence/for-sale/9820/merelbeke/rbu63266,9820,merelbeke,RBU63266,449000,0,,On contract,3,0,1,1,1,1,1,Gas,0,South-west,4,,,,435,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd47654,6900,marche-en-famenne,VBD47654,550000,0,,,5,0,1,,,2,4,Fuel oil,0,North-east,4,1,,,480,,,,
https://immovlan.be/en/detail/villa/for-sale/2960/brecht/rbu63268,2960,brecht,RBU63268,895000,0,0,On contract,6,,,1,,3,3,Gas,0,South-west,4,3,,,0,,Residential park,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1770/liedekerke/rbu63270,1770,liedekerke,RBU63270,275000,0,,,5,0,1,1,1,1,,Fuel oil,0,,,,,,813,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd47661,6700,arlon,VBD47661,500000,0,0,,3,0,1,1,1,1,2,Fuel oil,0,South,4,,,,309,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/6182/souvret/vwd15526,6182,souvret,VWD15526,160000,0,,,2,,,,,1,,Gas,,,2,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vwd15528,1150,sint-pieters-woluwe,VWD15528,420000,0,,,3,,1,,,1,,Gas,,,2,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1450/chastre-villeroux-blanmont/vwd15527,1450,chastre-villeroux-blanmont,VWD15527,289000,0,,,2,,,1,,1,,Not specified,,,3,,,,,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/9920/lievegem/rbu63272,9920,lievegem,RBU63272,199000,0,,On contract,2,,,,,1,,,,,3,1,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9920/lievegem/rbu63274,9920,lievegem,RBU63274,199000,0,,On contract,2,,,,,1,,,,,2,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9920/lievegem/rbu63275,9920,lievegem,RBU63275,239000,0,,On contract,3,,,,,1,,,,,3,1,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5310/aische-en-refail/vwd15530,5310,aische-en-refail,VWD15530,350000,0,,,6,,,1,,2,,Fuel oil,,,4,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/6700/arlon/vwd15531,6700,arlon,VWD15531,549000,0,,,5,,1,,,3,,Gas,,,4,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9340/lede/rwc41162,9340,lede,RWC41162,348000,,,Negotiable,3,,1,,,1,,Solar energy,,,3,,,,,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/1070/anderlecht/vbd47696,1070,anderlecht,VBD47696,520000,0,0,Immediately,4,,,,,1,3,Fuel oil,,South,3,3,,,403,,,,
https://immovlan.be/en/detail/villa/for-sale/5100/wierde/vbd47702,5100,wierde,VBD47702,435000,0,0,,4,0,,,,2,2,Fuel oil,0,West,4,,,,212,,,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd47700,1410,waterloo,VBD47700,830000,0,,On contract,3,0,,1,1,2,3,Gas,0,,4,1,,,271,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd47704,4000,liege,VBD47704,269000,0,1,On contract,4,0,,,,3,3,Gas,0,,2,3,,,314,"yes, certificate in accordance",,no flooding area,a demarcated flooding area
https://immovlan.be/en/detail/residence/for-sale/8340/damme/rbu63286,8340,damme,RBU63286,319000,0,,On contract,5,0,1,1,1,1,1,,0,,4,3,,,758,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vwd15533,1200,sint-lambrechts-woluwe,VWD15533,825000,0,,,4,,1,1,,2,,Gas,,,2,,,,162,,,,
https://immovlan.be/en/detail/residence/for-sale/1325/chaumont-gistoux/vbd47712,1325,chaumont-gistoux,VBD47712,740000,0,0,On contract,3,0,,1,2,3,4,Gas,0,North-west,4,,,,157,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu63300,2100,deurne,RBU63300,419000,0,0,Negotiable,3,0,,,,2,2,Gas,0,,2,,,,177,"No, certificate does not comply","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd47729,1020,laken,VBD47729,649000,0,,On contract,5,0,1,1,,2,2,Fuel oil,0,,2,3,,,388,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8620/nieuwpoort/rbu63430,8620,nieuwpoort,RBU63430,439000,0,0,,4,,1,,,1,2,Gas,,,4,,,,385,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/mansion/for-sale/9300/aalst/rbu63433,9300,aalst,RBU63433,525000,0,0,Immediately,4,0,,1,,1,2,,0,,,,,,445,"No, certificate does not comply","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu63441,9600,ronse,RBU63441,280000,0,0,,5,,,,,1,,Gas,,,2,,,,231,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2280/grobbendonk/rbu63472,2280,grobbendonk,RBU63472,445000,0,0,On contract,2,0,1,1,2,1,2,,,,4,,,,231,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9051/sint-denijs-westrem/rbu64191,9051,sint-denijs-westrem,RBU64191,579945,,,,3,0,1,,,1,2,Gas,0,,3,3,,,,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9400/nederhasselt/rbu64192,9400,nederhasselt,RBU64192,399000,,,,3,0,1,,,1,2,Gas,0,East,3,2,,,,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1430/rebecq/vbd47768,1430,rebecq,VBD47768,1090000,0,0,On contract,4,0,,1,1,2,,Gas,0,South-east,4,1,,,137,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9990/maldegem/rbu64193,9990,maldegem,RBU64193,385000,0,,On contract,3,0,,1,1,1,1,,0,,4,1,,,184,,,,
https://immovlan.be/en/detail/residence/for-sale/1600/sint-pieters-leeuw/rbu64194,1600,sint-pieters-leeuw,RBU64194,325000,0,0,Immediately,2,0,1,,,1,1,Coal,0,,4,1,,,1257,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/1081/koekelberg/vbd47771,1081,koekelberg,VBD47771,399000,0,,On contract,3,0,,1,1,1,2,Gas,0,,2,3,,,318,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1090/jette/vbd47772,1090,jette,VBD47772,399000,0,,On contract,3,0,,1,1,1,2,Gas,0,,2,3,,,318,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/7850/enghien/vbd47773,7850,enghien,VBD47773,1090000,0,0,On contract,4,0,,1,1,2,,Gas,0,South-east,4,1,,,137,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd47775,7500,tournai,VBD47775,165000,0,0,,3,0,1,,,1,2,Gas,0,South-east,2,,,,386,,,,
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu64198,8000,brugge,RBU64198,459000,0,0,Immediately,3,,,1,1,,,Gas,0,,2,,,,,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd47788,1410,waterloo,VBD47788,560000,0,,On contract,3,0,,1,1,2,2,Fuel oil,0,,3,1,,,254,,,,
https://immovlan.be/en/detail/residence/for-sale/2070/burcht/rbu64199,2070,burcht,RBU64199,474000,0,0,On contract,5,,,,,1,,Gas,0,,2,,,,,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4180/comblain-fairon/vbd47806,4180,comblain-fairon,VBD47806,189000,0,,,2,0,1,1,,1,,Fuel oil,0,North-east,,2,,,285,,,,a demarcated riparian zone
https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd47812,5020,malonne,VBD47812,280000,0,0,On contract,2,,,1,,1,1,Fuel oil,,West,3,,,,538,,,,
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd47814,6700,arlon,VBD47814,450000,0,0,On contract,4,1,,,,,5,Gas,,East,2,2,,,167,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/vbd47816,1640,sint-genesius-rode,VBD47816,2350000,0,,On contract,5,,,1,,3,3,Gas,,,4,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbd47821,1180,ukkel,VBD47821,1320000,0,,On contract,4,0,,1,,3,3,Gas,0,,4,2,,,,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd47829,1180,ukkel,VBD47829,2900000,0,,On contract,8,0,1,1,,5,5,Fuel oil,0,,4,3,,,302,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/vbd47831,1640,sint-genesius-rode,VBD47831,2290000,0,0,On contract,5,0,,1,1,5,6,,0,East,4,2,,,122,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6141/forchies-la-marche/vbd47813,6141,forchies-la-marche,VBD47813,85000,0,0,On contract,3,,1,1,,,,,,,3,,,,519,,,,
https://immovlan.be/en/detail/villa/for-sale/1630/linkebeek/vbd47835,1630,linkebeek,VBD47835,2290000,0,0,On contract,5,0,,1,1,5,6,,0,East,4,2,,,122,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd47836,1180,ukkel,VBD47836,1295000,0,,On contract,3,0,,1,1,1,,Gas,0,North-east,3,3,,,206,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/9840/de-pinte/rbu64208,9840,de-pinte,RBU64208,860000,0,,On contract,3,0,,1,1,1,2,Gas,0,,4,2,,,283,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/mixed-building/for-sale/9850/hansbeke/rbu64211,9850,hansbeke,RBU64211,430000,0,1,On contract,,,,,,,2,Gas,0,South-west,2,1,,,485,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu64213,9000,gent,RBU64213,898750,,,,4,0,,1,,2,3,,0,North,2,3,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4300/bettincourt/vbd47851,4300,bettincourt,VBD47851,249000,0,,On contract,3,0,,1,1,1,1,Fuel oil,0,,3,1,,,399,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/1000/brussels/vbd47853,1000,brussels,VBD47853,2200000,0,0,,5,,1,1,,2,,Gas,,South,4,,,,182,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd47856,6001,marcinelle,VBD47856,115000,0,0,On contract,2,,1,1,,1,1,Fuel oil,,,2,,,,436,,,,
https://immovlan.be/en/detail/villa/for-sale/7712/herseaux/vbd47857,7712,herseaux,VBD47857,529000,0,0,On contract,5,0,1,1,1,2,3,,0,,4,,,,80,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/1480/tubize/vbd47858,1480,tubize,VBD47858,350000,0,0,,3,0,1,1,1,1,2,Fuel oil,0,,3,1,,,650,,,,
https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd47862,1030,schaarbeek,VBD47862,499000,0,0,Immediately,4,0,1,,,,3,,0,,,,,,510,,,,
https://immovlan.be/en/detail/residence/for-sale/7870/lens/vbd47863,7870,lens,VBD47863,263000,0,0,Immediately,2,0,,,,1,1,,0,,,,,,321,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3980/tessenderlo/rbu64217,3980,tessenderlo,RBU64217,295000,,,On contract,3,,1,,,1,2,,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbu64218,3550,heusden-zolder,RBU64218,399000,,,,3,0,,,,1,,Hot air,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbu64222,3550,heusden-zolder,RBU64222,352000,,,On contract,3,0,,,,1,,Hot air,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu64223,3582,koersel,RBU64223,315000,,,,4,,1,,,1,,,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3550/heusden/rbu64224,3550,heusden,RBU64224,289000,,,,3,,,,,1,,,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbu64225,3550,heusden-zolder,RBU64225,315000,,,,4,,1,,,1,,,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd47871,6031,monceau-sur-sambre,VBD47871,210000,0,,On contract,4,0,1,,,2,,Gas,0,,2,2,,,196,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2930/brasschaat/vbd47873,2930,brasschaat,VBD47873,1126849,,,,4,,,,,2,2,,,,4,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9420/erpe/vbd47874,9420,erpe,VBD47874,434942,,,,3,,,,,1,2,,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9200/appels/rbu64229,9200,appels,RBU64229,399000,0,,,3,,0,1,,2,,Hot air,0,South-east,,,,,80,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9770/kruishoutem/vbd47875,9770,kruishoutem,VBD47875,454397,,,,4,,,,,1,2,,,,4,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3090/overijse/rbu64230,3090,overijse,RBU64230,745000,0,,,3,,1,1,1,1,,Gas,0,North-west,,1,,,202,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4500/huy/vbd47876,4500,huy,VBD47876,275000,0,,,4,0,0,,,2,,Not specified,0,North,,3,,,230,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu64233,2170,merksem,RBU64233,428000,0,,Negotiable,2,,0,1,1,2,,Gas,0,South-east,,,,,206,,,no flooding area,
https://immovlan.be/en/detail/mixed-building/for-sale/4750/butgenbach/vbd47882,4750,butgenbach,VBD47882,750000,0,0,On contract,17,1,1,1,2,14,17,Fuel oil,,South,4,,,,295,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2950/kapellen/rbu64236,2950,kapellen,RBU64236,399000,0,0,On contract,3,0,,1,1,,,Gas,0,South-west,,,,,247,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/7911/hacquegnies/vbd47883,7911,hacquegnies,VBD47883,595000,0,0,,6,0,1,1,1,2,,Fuel oil,0,,4,,,,176,,,,
https://immovlan.be/en/detail/master-house/for-sale/7520/templeuve/vbd47884,7520,templeuve,VBD47884,695000,0,0,,6,0,,1,2,3,2,Fuel oil,0,,4,,,,324,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/4500/huy/vbd47895,4500,huy,VBD47895,189500,0,0,On contract,3,0,,,,2,3,Gas,0,North,2,2,,,308,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd47897,4000,liege,VBD47897,279000,0,0,Immediately,2,,,1,1,1,,Fuel oil,,,2,,,,276,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbd47899,1180,ukkel,VBD47899,499000,0,0,,3,0,,,,1,1,Gas,0,North-east,2,2,,,340,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9190/stekene/rbu64238,9190,stekene,RBU64238,695000,0,0,Negotiable,5,0,,1,1,1,2,,0,South-west,4,,,,590,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4950/waimes/vbd47914,4950,waimes,VBD47914,370000,0,0,On contract,4,0,,1,,,2,Fuel oil,0,South,4,2,,,538,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/cottage/for-sale/6761/latour/vbd47917,6761,latour,VBD47917,380000,0,0,Negotiable,5,0,,1,2,2,2,Fuel oil,0,,4,,,,493,,,,
https://immovlan.be/en/detail/residence/for-sale/7340/wasmes/vbd47918,7340,wasmes,VBD47918,30000,0,0,On contract,1,0,,,,,,Not specified,0,North,2,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd47919,7500,tournai,VBD47919,160000,0,0,,2,0,,1,2,1,2,Gas,0,South,,,,,290,,,,
https://immovlan.be/en/detail/residence/for-sale/3680/neeroeteren/rbu64241,3680,neeroeteren,RBU64241,295000,0,0,Negotiable,3,0,,1,1,1,2,Gas,0,,4,,,,461,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbd47932,4100,seraing,VBD47932,350000,0,0,,5,0,,1,1,3,2,Gas,0,,2,,,,243,,,,
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd47933,7700,mouscron,VBD47933,310000,0,0,,3,0,,1,1,,1,Gas,0,South-west,4,,,,400,,,,
https://immovlan.be/en/detail/residence/for-sale/4577/modave/vbd47936,4577,modave,VBD47936,299000,,,,3,,1,,,1,,Hot air,,,2,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8970/poperinge/rbu64242,8970,poperinge,RBU64242,159000,0,0,On contract,3,0,1,1,1,1,1,,0,North-east,3,,,,867,,,,
https://immovlan.be/en/detail/residence/for-sale/3600/genk/rbu64243,3600,genk,RBU64243,365000,0,0,On contract,3,0,,1,1,,,Gas,0,,,,,,317,,"Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/cottage/for-sale/7950/huissignies/vbd47937,7950,huissignies,VBD47937,230000,0,0,,2,0,,1,2,1,1,Fuel oil,0,North-west,4,,,,620,,,,
https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbu64244,8790,waregem,RBU64244,548000,,0,Immediately,3,0,,1,,1,2,Hot air,0,,3,2,,,,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd47941,7500,tournai,VBD47941,499000,0,0,,,0,,1,1,,3,Gas,0,,4,1,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1745/opwijk/rwc41166,1745,opwijk,RWC41166,450000,0,,,4,,,1,,1,,Gas,,,3,,,,,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6044/roux/vbd47945,6044,roux,VBD47945,125000,0,0,,2,0,1,,,,1,Gas,0,,2,2,,,474,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/1320/tourinnes-la-grosse/vbd47946,1320,tourinnes-la-grosse,VBD47946,245000,0,0,On contract,1,0,1,1,1,1,1,Fuel oil,0,East,3,,,,640,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/7860/lessines/rbu64253,7860,lessines,RBU64253,110000,0,0,Immediately,2,0,1,,,1,1,Gas,0,,2,3,,,525,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu64254,9620,zottegem,RBU64254,275000,0,0,,2,0,,1,,1,2,Fuel oil,0,South,4,2,,,391,,"Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu64255,1502,lembeek,RBU64255,399000,0,0,Immediately,4,0,1,,,2,1,Wood,0,,,,,,339,"No, certificate does not comply","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/3050/oud-heverlee/rbu64257,3050,oud-heverlee,RBU64257,446000,0,0,On contract,3,0,,,,1,,Gas,0,,3,,,,352,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/7063/chaussee-notre-dame-louvignies/vwd15561,7063,chaussee-notre-dame-louvignies,VWD15561,850000,0,0,On contract,8,,1,1,,3,,Gas,,,4,,,,211,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbu64258,3130,begijnendijk,RBU64258,479500,,0,On contract,3,0,,,,2,2,,0,South-west,3,,,,9,"yes, certificate in accordance",Extended area of residence,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbu64259,3130,begijnendijk,RBU64259,649500,0,0,On contract,4,0,,,,1,2,,0,South-west,4,2,,,,"yes, certificate in accordance",Extended area of residence,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8780/oostrozebeke/rbu64260,8780,oostrozebeke,RBU64260,349000,0,0,,3,0,1,,,2,2,Gas,0,,3,,,,79,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu64262,8800,roeselare,RBU64262,249500,0,1,,3,0,1,,,1,2,Gas,0,North-east,2,,,,232,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbu64263,8870,izegem,RBU64263,329000,0,1,,3,0,1,1,1,1,2,Gas,0,West,3,,,,243,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2860/sint-katelijne-waver/rbu64264,2860,sint-katelijne-waver,RBU64264,969000,0,0,Negotiable,5,0,,1,2,2,3,Gas,0,South-west,,,,,121,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/7850/enghien/vbd47955,7850,enghien,VBD47955,295000,0,,On contract,2,,1,1,,2,2,Gas,,North,2,,,,328,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu64266,2400,mol,RBU64266,749000,0,0,On contract,5,0,1,1,,2,2,Gas,1,South,3,,,,260,"No, certificate does not comply",Industrial zone,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu64265,3583,paal,RBU64265,169000,0,0,On contract,2,0,1,1,1,1,1,Fuel oil,0,South-east,2,,,,984,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3900/overpelt/rbu64267,3900,overpelt,RBU64267,589000,,0,Negotiable,3,0,,,,,2,,0,South-east,4,,,,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu64268,3900,pelt,RBU64268,390000,0,0,On contract,4,0,,1,,1,1,Gas,0,North-west,4,,,,619,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8211/aartrijke/rbu64276,8211,aartrijke,RBU64276,279000,0,0,On contract,3,0,,,,1,2,Electricity,0,,4,,,,355,,"Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu64287,2610,wilrijk,RBU64287,365000,0,0,On contract,3,0,,,,1,2,,0,North,2,,,,200,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4300/waremme/vbd47956,4300,waremme,VBD47956,180000,0,,On contract,2,,1,,,1,1,Fuel oil,,,2,,,,470,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbu64289,8400,oostende,RBU64289,279000,0,0,,3,0,,,,,,Gas,0,,3,,,,,,"Residential zone (residential, urban)",no flooding area,
