url,municipality_url,property_id,price,vat,state_of_the_property,build_year,availability,number_of_bedrooms,surface_bedroom_1,surface_bedroom_2,surface_bedroom_3,surface_bedroom_4,livable_surface,furnished,surface_of_living_room,attic,kitchen_equipment,kitchen_type,surface_kitchen,number_of_bathrooms,number_of_toilets,type_of_heating,type_of_glazing,elevator,orientation_of_the_front_facade,number_of_facades,frontage_width,number_of_floors,number_of_parking_places_outdoor_,garden,terrace,total_land_surface,terrain_width_at_the_roadside,sewer_connection,gas,running_water,swimming_pool,specific_primary_energy_consumption,certification_electrical_installation,certification_electrical_installation_validity,building_permission_granted,planning_permission_granted,preemption_right,g_score,p_score,flooding_area_type,demarcated_flooding_area,water_sensitive_open_space_areas,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc47326,tournai,VBC47326,199000,0,Normal,None,None,2,None,None,None,None,150,0,20,None,Super equipped,None,None,1,1,Gas,None,0,None,2,5 m,None,1,None,None,315,None,None,1,1,None,338,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7540/kain/vba97668,kain,VBA97668,250000,0,To be renovated,2020,On contract,3,None,None,None,None,196,0,44,1,None,None,None,1,2,Not specified,None,0,North-west,3,None,None,None,None,None,396,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7500/tournai/vbc60172,tournai,VBC60172,895000,0,None,None,None,5,None,None,None,None,300,0,None,None,Super equipped,None,None,2,None,Electricity,None,0,South,4,None,None,4,None,None,1275,None,None,None,None,1,147,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc22028,tournai,VBC22028,1750000,0,None,None,None,5,None,None,None,None,600,0,None,None,Super equipped,None,None,5,None,Gas,None,1,None,4,None,None,10,None,None,41880,None,None,None,None,None,380,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbc99383,gaurain-ramecroix,VBC99383,359000,0,Normal,1977,Negotiable,3,None,None,None,None,122,0,44,None,None,None,None,1,None,Electricity,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,248,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbb39777,tournai,VBB39777,750000,0,None,None,None,8,15,20,13,14,945,0,None,1,None,Independent,None,3,3,None,None,0,None,2,None,None,None,None,None,380,None,None,None,None,None,257,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7540/kain/vba93972,kain,VBA93972,750000,0,Normal,None,On contract,2,None,None,None,None,None,None,None,1,Fully equipped,None,None,1,None,Fuel oil,None,None,None,4,None,None,4,None,None,4105,None,None,None,None,None,255,"yes, certificate in accordance",None,0,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbb56045,tournai,VBB56045,None,0,Fully renovated,1850,None,None,None,None,None,None,220,None,None,1,Fully equipped,None,None,2,1,Gas,Double glass,None,None,None,None,None,None,None,None,None,None,None,1,1,None,233,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7522/blandain/vba37946,blandain,VBA37946,1100000,0,None,2005,None,5,None,None,None,None,450,0,None,None,Super equipped,None,None,4,None,Fuel oil,None,0,None,4,None,None,5,None,None,2200,None,None,None,None,1,165,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbb69152,kain,VBB69152,1145000,0,Normal,None,On contract,6,22,13,10,None,820,None,62,1,Super equipped,None,39,4,None,Gas,Double glass,None,None,4,None,1,2,None,None,3917,None,None,None,None,1,362,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7503/froyennes/vbc04117,froyennes,VBC04117,625000,0,Excellent,None,On contract,4,13,16,None,None,223,0,81,None,Fully equipped,Western kitchen,7,3,None,None,Double glass,0,None,4,None,None,6,None,None,1300,None,None,None,None,0,190,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbb98078,tournai,VBB98078,329000,0,Excellent,None,On contract,4,15,13,15,10,218,0,None,1,Fully equipped,Western kitchen,None,4,4,Fuel oil,None,0,None,2,None,None,None,None,None,130,None,None,None,None,0,327,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc15296,tournai,VBC15296,750000,0,None,None,None,4,None,None,None,None,None,0,None,1,Super equipped,None,None,2,4,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,292,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc08338,tournai,VBC08338,205000,0,Normal,1918,None,3,29,17,10,None,132,0,40,1,Fully equipped,Western kitchen,8,1,None,Gas,Double glass,0,None,2,None,None,None,None,None,161,None,1,1,1,0,450,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7522/blandain/vba94026,blandain,VBA94026,699000,0,Normal,2007,None,3,None,None,None,None,270,0,70,None,Super equipped,None,None,2,None,Not specified,None,0,None,4,None,1,2,None,None,4000,None,None,None,None,1,173,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vwd11988,tournai,VWD11988,359000,0,Normal,1930,On contract,4,13,13,12,10,143,None,32,1,Fully equipped,Independent,14,1,None,Gas,Double glass,0,None,2,None,None,None,None,None,188,None,1,1,1,0,177,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc30925,tournai,VBC30925,169000,0,Excellent,None,On contract,2,None,None,None,None,98,None,None,None,None,None,None,1,None,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbc39097,kain,VBC39097,279000,0,None,None,None,3,14,14,14,None,163,None,27,1,Fully equipped,None,10,1,None,None,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,0,318,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc45826,tournai,VBC45826,260500,None,New,2023,On contract,3,13,14,22,None,151,None,32,None,Super equipped,None,12,1,2,None,Double glass,None,None,2,None,1,2,None,None,374,None,1,1,1,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7548/warchin/vbc25256,warchin,VBC25256,165000,0,Normal,None,None,None,None,None,None,None,155,None,None,1,None,None,None,None,None,Gas,None,0,None,None,None,2,None,None,None,None,None,None,None,None,None,335,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7520/templeuve/rbs47054,templeuve,RBS47054,468000,0,None,2014,None,5,12,12,13,10,200,None,None,None,Super equipped,None,None,2,2,Gas,Double glass,None,None,4,None,3,None,None,None,712,None,None,None,None,None,107,"yes, certificate in accordance",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc46383,tournai,VBC46383,340000,0,Fully renovated,1850,None,3,None,None,None,None,220,None,None,1,Fully equipped,None,None,2,1,Gas,Double glass,None,None,None,None,None,None,None,None,None,None,None,1,1,None,233,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7540/kain/vwd12650,kain,VWD12650,349000,0,Normal,1950,On contract,3,16,15,15,None,209,None,25,0,Fully equipped,Independent,15,2,None,Gas,Double glass,0,None,2,None,None,None,None,None,200,None,1,1,1,0,232,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbb98597,tournai,VBB98597,795000,0,Normal,None,None,3,None,None,None,None,389,0,None,0,None,None,None,2,None,Gas,None,1,South-west,None,None,None,None,None,None,484,None,None,None,None,None,156,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbc81760,gaurain-ramecroix,VBC81760,395000,0,Normal,None,None,4,11,18,19,26,259,0,17,None,Fully equipped,Western kitchen,16,1,1,Gas,Double glass,0,None,4,None,None,6,None,None,1400,None,None,None,None,0,234,None,None,0,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/master-house/for-sale/7500/tournai/vwd13581,tournai,VWD13581,545000,0,Normal,1900,On contract,6,27,24,19,18,371,None,40,1,Fully equipped,Independent,27,2,None,Fuel oil,Double glass,0,None,2,None,None,None,None,None,655,None,1,0,1,0,404,"No, certificate does not comply",None,1,1,0,None,None,None,None,0,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7521/chercq/vbc85550,chercq,VBC85550,560000,0,Excellent,1998,None,5,13,13,11,15,215,None,17,1,Super equipped,None,19,2,2,None,Double glass,None,None,4,None,None,4,None,None,1289,None,1,None,1,None,221,None,None,1,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc88165,tournai,VBC88165,130000,0,To be renovated,None,None,2,None,None,None,None,112,0,None,None,None,None,None,1,1,Not specified,None,0,None,2,None,2,None,None,None,50,None,None,None,None,None,871,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc83933,tournai,VBC83933,307950,None,New,2025,On contract,3,13,14,14,None,160,None,38,None,None,None,12,1,2,Gas,Double glass,None,None,3,None,1,2,None,None,260,None,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc83932,tournai,VBC83932,279950,None,New,2025,On contract,3,13,14,14,None,156,None,38,None,None,None,12,1,2,Gas,Double glass,None,None,2,None,1,2,None,None,223,None,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7532/beclers/vbc92157,beclers,VBC92157,280000,None,New,None,On contract,3,None,None,None,None,140,None,None,None,Fully equipped,Western kitchen,None,1,None,Gas,Double glass,None,None,3,None,1,2,None,None,429,None,1,None,1,None,113,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7540/kain/rbs87973,kain,RBS87973,255000,0,To restore,None,None,2,None,None,None,None,212,None,None,None,None,None,None,None,None,None,None,None,None,3,None,None,None,None,None,440,None,None,1,1,None,493,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc94085,tournai,VBC94085,299979,None,New,2023,On contract,3,13,14,22,None,161,None,38,None,Super equipped,None,12,1,2,None,Double glass,None,None,3,None,1,2,None,None,1091,None,1,1,1,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc95241,froidmont,VBC95241,270000,0,Excellent,None,On contract,3,15,11,11,None,None,0,None,None,Super equipped,None,None,2,2,Fuel oil,Double glass,None,None,4,None,None,None,None,None,None,None,None,None,None,None,439,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7543/mourcourt/vbc95514,mourcourt,VBC95514,394361,None,New,None,None,3,None,None,None,None,158,None,None,None,None,None,None,1,2,None,None,None,None,4,11 m,None,None,None,None,1447,11 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc95971,tournai,VBC95971,565000,0,Excellent,2006,On contract,4,21,15,21,22,300,0,46,1,None,None,16,2,2,Gas,Double glass,0,None,4,None,2,2,None,None,983,None,1,1,1,None,226,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7532/beclers/vbc96283,beclers,VBC96283,329000,None,Under construction,2025,On contract,4,15,14,10,20,170,0,47,1,None,Independent,None,2,2,Not specified,Double glass,0,None,3,None,3,None,None,None,None,None,1,None,None,0,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7530/gaurain-ramecroix/vbc30916,gaurain-ramecroix,VBC30916,400000,0,To be renovated,None,Negotiable,4,None,None,None,None,218,0,None,1,Not equipped,None,None,1,2,Fuel oil,None,0,South,None,27 m,2,None,None,None,1536,None,None,None,None,None,594,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7520/templeuve/vbc25689,templeuve,VBC25689,275000,0,None,None,None,3,None,None,None,None,159,0,None,0,None,None,None,1,None,None,None,0,None,4,None,None,None,None,None,None,None,None,None,None,None,418,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd00680,tournai,VBD00680,155000,0,To be renovated,None,None,2,None,None,None,None,112,0,None,None,None,None,None,2,3,Not specified,None,0,None,2,None,2,None,None,None,51,None,None,None,None,None,487,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/marquain/vbc73477,marquain,VBC73477,495000,0,Normal,1930,On contract,6,None,None,None,None,370,0,None,1,Super equipped,None,None,1,2,Fuel oil,None,0,South,4,None,2,1,None,None,1610,None,None,None,None,None,281,"No, certificate does not comply",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7543/mourcourt/rbt90895,mourcourt,RBT90895,320000,None,New,None,None,3,None,None,None,None,148,None,None,None,None,None,None,None,None,None,None,None,None,3,None,None,None,None,None,1720,None,None,None,1,None,None,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7543/mourcourt/rbt90896,mourcourt,RBT90896,310000,None,New,None,None,3,None,None,None,None,148,None,None,None,None,None,None,None,None,None,None,None,None,3,None,None,None,None,None,601,None,None,None,1,None,None,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/rbt02809,tournai,RBT02809,600000,0,Normal,None,None,4,None,None,None,None,250,None,None,None,Fully equipped,Western kitchen,None,4,None,Gas,Double glass,0,None,2,None,5,None,None,None,233,None,None,1,1,0,148,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc60714,tournai,VBC60714,129000,0,To be renovated,None,None,3,None,None,None,None,146,0,None,None,None,None,None,3,None,None,None,0,None,3,None,None,None,None,None,None,None,None,None,None,None,502,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/cottage/for-sale/7543/mourcourt/rbt03087,mourcourt,RBT03087,649000,0,To be renovated,None,On contract,4,None,None,None,None,235,0,None,None,Super equipped,None,None,1,None,None,None,0,None,4,None,None,None,None,None,8064,None,None,None,None,0,1526,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbc62599,blandain,VBC62599,365000,0,None,None,Negotiable,5,None,None,None,None,302,0,None,None,None,None,None,1,None,Fuel oil,None,0,None,4,None,None,3,None,None,1360,None,None,None,None,None,290,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/cottage/for-sale/7542/mont-saint-aubert/vbc61470,mont-saint-aubert,VBC61470,375000,0,To demolish,None,On contract,3,None,None,None,None,None,0,None,None,None,None,None,1,None,None,None,0,None,4,None,None,None,None,None,2533,None,0,None,None,0,None,None,None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbc65233,blandain,VBC65233,519234,None,New,None,None,4,None,None,None,None,220,None,None,None,None,None,None,2,2,None,None,None,None,4,13 m,None,None,None,None,1200,13 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc66788,froidmont,VBC66788,359568,None,New,None,None,3,None,None,None,None,128,None,None,None,None,None,None,1,2,None,None,None,None,3,9 m,None,None,None,None,950,9 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc66742,froidmont,VBC66742,420561,None,New,None,None,3,None,None,None,None,189,None,None,None,None,None,None,1,2,None,None,None,None,4,12 m,None,None,None,None,1100,12 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc66743,froidmont,VBC66743,395062,None,New,None,None,3,None,None,None,None,158,None,None,None,None,None,None,1,2,None,None,None,None,4,11 m,None,None,None,None,1150,11 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbc66791,blandain,VBC66791,351061,None,New,None,None,3,None,None,None,None,158,None,None,None,None,None,None,1,2,None,None,None,None,4,11 m,None,None,None,None,900,11 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbc65299,gaurain-ramecroix,VBC65299,372301,None,New,None,None,3,None,None,None,None,187,None,None,None,None,None,None,2,2,None,None,None,None,4,8 m,None,None,None,None,700,8 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc66789,froidmont,VBC66789,368800,None,New,None,None,3,None,None,None,None,132,None,None,None,None,None,None,1,2,None,None,None,None,3,7 m,None,None,None,None,950,7 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbc73489,tournai,VBC73489,320000,0,Normal,None,None,2,None,None,None,None,None,0,None,1,Super equipped,None,None,1,None,Gas,None,1,South,None,None,None,None,None,None,46,None,None,None,None,None,169,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbc67608,kain,VBC67608,310000,0,To be renovated,None,None,4,None,None,None,None,None,0,None,1,Partially equipped,None,None,1,2,Fuel oil,None,0,None,4,None,2,None,None,None,2155,None,None,None,None,None,561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7531/havinnes/vbc70717,havinnes,VBC70717,378561,None,New,None,None,3,None,None,None,None,158,None,None,None,None,None,None,1,2,None,None,None,None,4,11 m,None,None,None,None,1117,11 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7538/vezon/rbt35072,vezon,RBT35072,665000,0,Excellent,None,On contract,4,None,None,None,None,300,None,None,None,Super equipped,None,None,3,3,Fuel oil,Double glass,0,None,3,None,2,4,None,None,865,None,1,1,1,1,141,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc77602,tournai,VBC77602,219000,0,Normal,None,None,3,13,13,12,None,170,0,32,1,Fully equipped,Western kitchen,9,2,2,Gas,None,0,None,2,None,None,None,None,None,330,None,None,None,None,0,276,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbc79585,gaurain-ramecroix,VBC79585,149000,0,To renovate,None,On contract,3,19,19,14,None,215,0,33,1,Partially equipped,Kitchenette,25,1,1,Fuel oil,Double glass,0,None,4,None,None,None,None,None,1338,None,None,None,None,0,277,None,None,0,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc79995,tournai,VBC79995,465000,0,Normal,None,None,3,None,None,None,None,282,0,None,None,Super equipped,None,None,3,4,Gas,None,0,South-east,2,None,2,None,None,None,198,None,None,None,None,None,222,"yes, certificate in accordance",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7538/vezon/rbt96816,vezon,RBT96816,665000,0,Excellent,None,On contract,4,None,None,None,None,300,None,None,None,Super equipped,None,None,3,3,Fuel oil,Double glass,0,None,3,None,2,4,None,None,865,None,1,1,1,1,141,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd03722,tournai,VBD03722,1290000,0,Excellent,None,On contract,7,37,19,19,17,515,0,60,None,Fully equipped,Western kitchen,45,5,5,Hot air,Double glass,0,None,4,None,None,2,None,None,978,None,1,None,1,0,102,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd03720,tournai,VBD03720,165000,0,Normal,None,On contract,1,15,None,None,None,95,0,23,None,Fully equipped,Western kitchen,None,1,1,None,Double glass,0,None,3,None,None,1,None,None,130,None,1,1,1,0,409,"yes, certificate in accordance",12/12/2047,0,0,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vwd14287,tournai,VWD14287,229000,0,Excellent,1930,On contract,3,22,13,12,None,124,None,16,0,Fully equipped,Western kitchen,13,1,None,Gas,Double glass,0,None,2,None,None,None,None,None,90,None,1,1,1,0,289,"yes, certificate in accordance",None,1,1,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7520/templeuve/vbc95475,templeuve,VBC95475,150000,0,Normal,None,On contract,2,None,None,None,None,156,None,None,None,None,None,None,1,1,Fuel oil,Double glass,None,None,4,None,1,None,None,None,740,None,None,None,None,None,645,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd08375,tournai,VBD08375,149000,0,None,None,None,4,None,None,None,None,141,0,None,1,None,None,None,1,None,Gas,None,0,None,2,None,None,None,None,None,110,None,None,None,None,None,282,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbd07252,kain,VBD07252,260000,0,Normal,None,On contract,3,16,16,16,None,188,0,30,None,Fully equipped,Western kitchen,20,1,2,Gas,None,0,None,2,None,None,None,None,None,560,None,None,None,None,0,475,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbd09328,froidmont,VBD09328,335781,None,New,None,None,3,None,None,None,None,147,None,None,None,None,None,None,1,2,None,None,None,None,4,11 m,None,None,None,None,780,11 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vwd14291,tournai,VWD14291,169000,0,Normal,1930,On contract,2,16,13,None,None,94,None,25,1,Fully equipped,Western kitchen,15,1,None,Gas,Double glass,0,None,2,None,None,None,None,None,165,None,1,1,1,0,475,None,None,1,1,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbd09658,blandain,VBD09658,387861,None,New,None,None,3,None,None,None,None,158,None,None,None,None,None,None,1,2,None,None,None,None,4,11 m,None,None,None,None,2280,11 m,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7520/templeuve/vbc95635,templeuve,VBC95635,142000,0,To be renovated,None,On contract,2,13,21,None,None,150,None,None,1,Partially equipped,Kitchenette,None,1,1,Fuel oil,None,0,None,2,None,None,None,None,None,255,None,1,None,None,0,476,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7548/warchin/vbd10930,warchin,VBD10930,149000,0,To be renovated,None,None,4,None,None,None,None,145,0,24,None,None,None,None,1,2,None,None,0,North-east,None,None,None,None,None,None,340,None,None,1,1,None,355,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7536/vaulx/vbd11391,vaulx,VBD11391,190000,0,None,None,Negotiable,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,793,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7503/froyennes/vbd14654,froyennes,VBD14654,625000,0,Excellent,1980,On contract,4,None,None,None,None,223,0,None,1,Fully equipped,Western kitchen,None,3,None,Gas,Double glass,0,None,4,None,None,10,None,None,1300,None,None,None,1,1,190,"yes, certificate in accordance",None,1,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7540/rumillies/vbd13867,rumillies,VBD13867,285000,0,Normal,None,None,4,None,None,None,None,None,0,None,None,None,None,None,1,2,Gas,None,0,South-east,3,None,None,None,None,None,350,None,None,None,None,None,269,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7538/vezon/rbu23943,vezon,RBU23943,270000,None,New,None,None,3,None,None,None,None,129,None,None,None,None,None,None,None,None,None,None,None,None,3,None,None,None,None,None,399,None,None,None,1,None,None,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7503/froyennes/vbd14655,froyennes,VBD14655,695000,0,Excellent,None,On contract,3,None,None,None,None,237,0,None,None,Fully equipped,Western kitchen,None,1,None,Fuel oil,None,0,None,4,None,None,None,None,None,6005,None,1,None,None,1,240,None,None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd23271,tournai,VBD23271,None,0,None,None,On contract,2,None,None,None,None,155,0,None,1,None,None,None,None,None,Not specified,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,389,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd23604,tournai,VBD23604,259000,0,Normal,None,On contract,3,20,15,20,None,160,0,15,1,Fully equipped,Western kitchen,11,1,2,Gas,Double glass,0,None,2,None,None,None,None,None,195,None,1,1,1,0,413,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbd24245,kain,VBD24245,150000,0,To be renovated,None,None,3,None,None,None,None,140,0,None,1,None,None,None,1,None,None,None,0,None,2,None,None,None,None,None,672,None,None,None,None,None,452,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
