url,postal_code,municipality,property_id,price,vat,currently_leased,availability,number_of_bedrooms,furnished,attic,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,number_of_floors,garden,terrace,specific_primary_energy_consumption,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/9130/kieldrecht/rbu64384,9130,kieldrecht,RBU64384,375 000 €,No,No,On contract,4,No,,Yes,1,1,2,,No,,3,,Yes,Yes,285 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1601/ruisbroek/vbd48219,1601,ruisbroek,VBD48219,415 000 €,No,No,On contract,5,No,Yes,Yes,1,,,,No,,,2,Yes,Yes,312 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vwd15567,1120,neder-over-heembeek,VWD15567,515 000 €,No,,,4,,,,,2,,Gas,,,2,,Yes,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6800/libramont-chevigny/vbd48220,6800,libramont-chevigny,VBD48220,369 900 €,No,,,4,No,,,,1,2,Gas,No,,3,,Yes,Yes,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7390/wasmuel/vbd48222,7390,wasmuel,VBD48222,190 000 €,No,No,On contract,2,No,Yes,,,,1,,No,South,2,,Yes,Yes,357 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu64388,3580,beringen,RBU64388,440 000 €,No,No,,3,No,,,,1,,Gas,No,,3,,No,No,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbu64389,3500,hasselt,RBU64389,249 000 €,No,No,,4,No,Yes,Yes,1,1,,Fuel oil,No,,3,,Yes,No,390 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu64390,3580,beringen,RBU64390,484 172 €,,No,,3,No,,,,1,,Electricity,No,,4,,No,No,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6747/chatillon/vbd48226,6747,chatillon,VBD48226,399 900 €,,,,3,No,,Yes,1,1,2,Hot air,No,,3,1,Yes,Yes,85 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5621/hanzinne/vbd48234,5621,hanzinne,VBD48234,339 000 €,,No,From 01/10/2026,3,No,Yes,,,,,Not specified,No,South,4,,Yes,Yes,73 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu64394,8500,kortrijk,RBU64394,149 000 €,No,No,On contract,3,No,Yes,,,1,,Gas,No,,2,,No,Yes,341 kWh/m²/year,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd48237,6700,arlon,VBD48237,695 000 €,No,No,,3,No,,Yes,2,2,2,Fuel oil,No,South,4,,Yes,Yes,172 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6724/houdemont/vbd48239,6724,houdemont,VBD48239,340 000 €,No,No,,3,No,,,,2,2,Gas,No,South,2,,Yes,No,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6180/courcelles/vbd48240,6180,courcelles,VBD48240,239 000 €,No,,On contract,3,,Yes,,,2,2,,No,,2,3,Yes,Yes,264 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6724/houdemont/vbd48241,6724,houdemont,VBD48241,340 000 €,No,No,,3,No,,,,2,2,Gas,No,South,2,,Yes,No,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6724/houdemont/vbd48242,6724,houdemont,VBD48242,340 000 €,No,No,,3,No,,,,2,2,Gas,No,South,2,,Yes,No,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6724/houdemont/vbd48243,6724,houdemont,VBD48243,369 000 €,No,No,,3,No,,,,1,2,Gas,No,South,3,,Yes,No,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7030/saint-symphorien/vbd48253,7030,saint-symphorien,VBD48253,369 000 €,No,,On contract,4,No,Yes,Yes,1,1,2,Gas,,,3,,Yes,Yes,305 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd48256,7700,mouscron,VBD48256,275 000 €,No,No,,3,No,,Yes,2,1,1,Gas,No,South,4,,Yes,Yes,205 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd47836,1180,ukkel,VBD47836,1 295 000 €,No,,On contract,3,No,,Yes,1,1,,Gas,No,North-east,3,3,Yes,Yes,206 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9400/nederhasselt/rbu64192,9400,nederhasselt,RBU64192,399 000 €,,,,3,No,Yes,,,1,2,Gas,No,East,3,2,Yes,Yes,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9920/lievegem/rbu63275,9920,lievegem,RBU63275,239 000 €,No,,On contract,3,,,,,1,,,,,3,1,Yes,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/1730/asse/rbu63124,1730,asse,RBU63124,950 000 €,No,No,On contract,4,Yes,Yes,Yes,2,4,5,Electricity,No,,4,,Yes,Yes,342 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbd47597,7711,dottignies,VBD47597,249 000 €,No,,,2,No,,Yes,,1,,,,,3,,Yes,Yes,476 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu63054,9620,zottegem,RBU63054,528 950 €,,No,,4,No,,,,2,2,Hot air,No,North-east,3,1,Yes,Yes,20 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3680/maaseik/rbu62972,3680,maaseik,RBU62972,389 000 €,No,,On contract,3,,Yes,,,1,,Gas,,,3,,Yes,Yes,99 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu62703,9620,zottegem,RBU62703,165 000 €,No,No,,4,No,Yes,,,1,1,Gas,No,East,3,2,No,Yes,647 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbu62671,3700,berg,RBU62671,249 000 €,No,No,,3,,Yes,,,1,,Fuel oil,,,,,No,Yes,268 kWh/m²/year,"yes, certificate in accordance",Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3570/alken/rbu62672,3570,alken,RBU62672,650 000 €,No,No,,7,,,Yes,,2,3,Gas,,,,,Yes,Yes,159 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu62674,9620,zottegem,RBU62674,545 000 €,No,No,On contract,4,No,Yes,Yes,,,,Gas,No,,2,3,Yes,Yes,272 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu62677,9620,zottegem,RBU62677,210 000 €,No,No,On contract,4,No,Yes,,,1,1,Fuel oil,No,North,2,,Yes,Yes,521 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9660/brakel/rbu62678,9660,brakel,RBU62678,275 000 €,No,No,,3,No,Yes,Yes,1,1,2,Gas,No,South-west,2,,No,Yes,291 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbu62679,9500,geraardsbergen,RBU62679,169 000 €,No,No,,2,No,,,,2,2,Gas,No,West,3,,No,Yes,478 kWh/m²/year,Not applicable,"Residential area of cultural, historical value",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1080/sint-jans-molenbeek/rbu62682,1080,sint-jans-molenbeek,RBU62682,429 000 €,No,No,On contract,3,No,Yes,Yes,1,1,2,Gas,No,North-west,3,,Yes,Yes,301 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9320/nieuwerkerken/rbu62683,9320,nieuwerkerken,RBU62683,215 000 €,No,No,,3,No,,,,1,1,Gas,No,East,2,,Yes,Yes,293 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9690/kluisbergen/rbu62684,9690,kluisbergen,RBU62684,275 000 €,No,No,On contract,4,No,Yes,Yes,,1,1,,No,North-west,3,,Yes,Yes,692 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbu62687,9550,herzele,RBU62687,325 000 €,No,No,,3,No,,Yes,1,1,1,Fuel oil,No,,4,,Yes,Yes,805 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu62689,9620,zottegem,RBU62689,280 000 €,No,No,On contract,3,No,,Yes,1,1,1,Electricity,No,North-west,3,3,Yes,No,900 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1760/roosdaal/rbu62690,1760,roosdaal,RBU62690,449 000 €,No,No,Negotiable,3,No,,Yes,1,1,2,Gas,No,East,3,4,Yes,Yes,356 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbu62691,9550,herzele,RBU62691,219 000 €,No,No,On contract,3,No,,Yes,1,,,Not specified,No,,2,2,Yes,No,260 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9630/sint-blasius-boekel/rbu62692,9630,sint-blasius-boekel,RBU62692,299 000 €,No,No,,5,No,,,,1,2,Fuel oil,No,North-west,2,,Yes,Yes,921 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu62694,9890,gavere,RBU62694,545 000 €,No,No,,4,No,,,,2,2,Electricity,Yes,West,3,2,Yes,Yes,3 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9032/wondelgem/rbu62695,9032,wondelgem,RBU62695,449 000 €,No,No,Negotiable,4,No,,,,2,3,Gas,No,,2,,No,No,221 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9690/kluisbergen/rbu62696,9690,kluisbergen,RBU62696,209 000 €,No,No,On contract,2,No,,,,1,1,Gas,No,,2,,No,No,355 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1850/grimbergen/rbu62697,1850,grimbergen,RBU62697,329 000 €,No,No,On contract,3,No,Yes,,,1,2,Gas,No,North-west,3,,Yes,Yes,385 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu62698,9620,zottegem,RBU62698,375 000 €,No,No,Negotiable,4,No,Yes,Yes,1,1,2,Gas,No,North-east,2,3,Yes,Yes,260 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9661/parike/rbu62699,9661,parike,RBU62699,830 000 €,No,No,Negotiable,4,No,Yes,Yes,1,1,2,Gas,No,North-east,3,,Yes,Yes,133 kWh/m²/year,Not applicable,Agricultural areas with beautiful scenery,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3190/boortmeerbeek/rbu62705,3190,boortmeerbeek,RBU62705,335 000 €,No,No,,2,,,,,1,,Gas,,,,,Yes,Yes,227 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rbu62706,8310,assebroek,RBU62706,525 000 €,No,No,,4,,Yes,,,1,2,,,,,,Yes,Yes,99 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbu62708,2490,balen,RBU62708,239 000 €,No,No,On contract,5,No,Yes,Yes,1,1,1,Fuel oil,No,South-west,3,,Yes,Yes,442 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3920/lommel/rbu62709,3920,lommel,RBU62709,435 000 €,No,No,On contract,4,No,Yes,,,2,3,Gas,No,West,4,,Yes,Yes,160 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbu62711,2490,balen,RBU62711,239 000 €,No,No,On contract,5,No,Yes,Yes,1,1,1,Fuel oil,No,South-west,3,,Yes,Yes,442 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8930/rekkem/rbu62712,8930,rekkem,RBU62712,185 000 €,No,No,On contract,2,No,,,,1,,Not specified,No,South-east,3,,Yes,Yes,327 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu62713,8000,brugge,RBU62713,299 000 €,No,No,,4,,,,,1,1,Gas,,,2,,Yes,Yes,376 kWh/m²/year,No certificate,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3890/montenaken/rbu62720,3890,montenaken,RBU62720,549 000 €,No,No,,3,,Yes,Yes,1,2,1,Fuel oil,,,4,,Yes,Yes,342 kWh/m²/year,No certificate,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7390/quaregnon/vbd47486,7390,quaregnon,VBD47486,155 000 €,No,No,,2,,,,,1,2,Fuel oil,,,4,,Yes,Yes,470 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2500/koningshooikt/rbu62733,2500,koningshooikt,RBU62733,420 000 €,No,No,,4,,,Yes,,1,3,Gas,,,4,1,Yes,Yes,170 kWh/m²/year,No certificate,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2260/westerlo/rbu62735,2260,westerlo,RBU62735,495 000 €,No,No,Immediately,3,No,,,,1,2,,No,West,3,,Yes,Yes,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1930/zaventem/rbu62800,1930,zaventem,RBU62800,655 000 €,No,No,,4,,Yes,Yes,1,1,2,Gas,,,4,,Yes,Yes,331 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1910/kampenhout/rbu62801,1910,kampenhout,RBU62801,499 000 €,No,No,,3,,Yes,Yes,1,1,2,Wood,,,4,,Yes,Yes,220 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/mansion/for-sale/3840/borgloon/rbu62802,3840,borgloon,RBU62802,1 999 000 €,No,No,,50,,Yes,,,50,50,,,,,,Yes,No,,No certificate,Park zone,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/6440/froidchapelle/vbd47488,6440,froidchapelle,VBD47488,460 000 €,No,No,On contract,3,No,Yes,Yes,1,2,2,Not specified,No,North,4,,Yes,Yes,80 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3830/wellen/rbu62848,3830,wellen,RBU62848,495 000 €,No,No,,3,,Yes,Yes,2,1,1,,,,4,,Yes,Yes,106 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vbd47489,7700,luingne,VBD47489,179 000 €,No,No,,,,Yes,Yes,,,,,,,,,Yes,Yes,218 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu62954,2170,merksem,RBU62954,279 000 €,No,No,,3,,,,,1,1,Gas,,,,,No,No,,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu62956,2170,merksem,RBU62956,279 000 €,No,No,,2,,Yes,Yes,,1,2,Gas,,,,,Yes,No,396 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3650/dilsen-stokkem/rbu62973,3650,dilsen-stokkem,RBU62973,695 000 €,No,,On contract,4,No,Yes,Yes,2,1,,,,,4,,Yes,Yes,230 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6890/libin/vbd47491,6890,libin,VBD47491,159 000 €,No,Yes,,2,No,Yes,,,1,1,,No,East,2,,No,Yes,196 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6953/ambly/vbd47492,6953,ambly,VBD47492,230 000 €,No,No,Immediately,3,No,Yes,,,2,1,Wood,No,North-east,4,2,Yes,Yes,498 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vbd47494,5300,andenne,VBD47494,340 000 €,No,No,,3,No,,,,1,2,Gas,No,West,4,1,Yes,Yes,63 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9820/merelbeke/rbu62975,9820,merelbeke,RBU62975,660 000 €,No,No,,3,,Yes,,,2,2,,,,4,,Yes,Yes,108 kWh/m²/year,No certificate,Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4680/oupeye/vbd47496,4680,oupeye,VBD47496,440 000 €,No,,On contract,3,No,Yes,Yes,1,3,2,Gas,No,South-east,3,4,Yes,Yes,281 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8301/duinbergen/rbu62976,8301,duinbergen,RBU62976,1 325 000 €,No,No,,6,,,Yes,,6,,,,,2,,Yes,No,253 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/bungalow/for-sale/4600/vise/vbd47498,4600,vise,VBD47498,365 000 €,No,,On contract,3,No,Yes,Yes,1,1,2,Gas,No,,4,2,Yes,Yes,321 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3690/zutendaal/rbu62983,3690,zutendaal,RBU62983,275 000 €,No,No,Negotiable,,,,,,,,Gas,,East,4,2,No,No,133 kWh/m²/year,"yes, certificate in accordance",Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbu62985,8520,kuurne,RBU62985,299 000 €,No,No,,5,,Yes,Yes,1,1,,,,,2,,Yes,Yes,300 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8480/ichtegem/rbu62992,8480,ichtegem,RBU62992,545 000 €,No,No,,3,,,Yes,,1,2,,,,4,,Yes,Yes,285 kWh/m²/year,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu62994,8000,brugge,RBU62994,295 000 €,No,No,On contract,3,,Yes,,,1,2,,No,,2,,Yes,No,532 kWh/m²/year,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbu62996,2390,malle,RBU62996,549 000 €,No,No,,4,,,Yes,,2,2,Gas,No,South,2,2,Yes,Yes,0 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu62998,8000,brugge,RBU62998,189 000 €,No,No,,2,,,,,1,1,Gas,No,,2,3,No,Yes,694 kWh/m²/year,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8790/waregem/rbu63000,8790,waregem,RBU63000,449 000 €,No,No,Immediately,3,,,Yes,1,1,2,Gas,No,North,4,2,Yes,Yes,120 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/chalet/for-sale/3221/nieuwrode/rbu63002,3221,nieuwrode,RBU63002,199 000 €,No,,,2,No,No,Yes,1,1,,Not specified,No,South,,,Yes,No,757 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbd47512,6690,vielsalm,VBD47512,280 000 €,No,,,7,,Yes,,,4,,Fuel oil,No,West,,,No,Yes,299 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1785/merchtem/rbu63006,1785,merchtem,RBU63006,385 000 €,No,No,On contract,3,No,Yes,Yes,1,1,2,,No,South-east,2,2,Yes,Yes,351 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rwc41157,2160,wommelgem,RWC41157,595 000 €,No,No,Negotiable,3,,Yes,Yes,,2,,Gas,,,4,,Yes,Yes,420 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu63055,9620,zottegem,RBU63055,539 850 €,,No,,4,No,,,,2,2,Hot air,No,North-east,3,1,Yes,Yes,20 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu63056,9620,zottegem,RBU63056,439 750 €,,No,,3,No,,,,2,2,Hot air,No,North-east,2,1,Yes,Yes,20 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbu63067,9040,sint-amandsberg,RBU63067,482 500 €,,No,,3,No,,Yes,1,2,2,,No,North-west,2,2,Yes,Yes,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4920/aywaille/vbd47515,4920,aywaille,VBD47515,170 000 €,No,Yes,,3,No,,,,2,,,,,2,2,No,No,556 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4840/welkenraedt/vbd47516,4840,welkenraedt,VBD47516,265 000 €,No,,On contract,4,,,,,,1,Gas,No,,2,2,Yes,Yes,189 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8450/bredene/rwc41158,8450,bredene,RWC41158,340 000 €,,,Negotiable,3,,,,,1,,Solar energy,,,3,,Yes,,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3140/keerbergen/rbu63076,3140,keerbergen,RBU63076,289 000 €,No,,,3,,Yes,Yes,2,1,,Fuel oil,,,3,,Yes,Yes,548 kWh/m²/year,"No, certificate does not comply",,,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3120/tremelo/rbu63077,3120,tremelo,RBU63077,2 195 000 €,No,,,5,,Yes,Yes,2,2,,,,,4,,Yes,Yes,123 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8501/bissegem/rbu63078,8501,bissegem,RBU63078,220 000 €,No,No,On contract,3,No,,Yes,,1,2,Gas,No,,3,2,Yes,Yes,465 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbu63079,8520,kuurne,RBU63079,285 000 €,No,Yes,,4,No,Yes,Yes,1,1,1,Gas,No,,3,3,Yes,Yes,200 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/9600/ronse/rbu63080,9600,ronse,RBU63080,370 000 €,No,No,,6,No,Yes,Yes,2,1,1,Gas,No,,3,3,Yes,Yes,138 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7910/anvaing/rbu63081,7910,anvaing,RBU63081,275 000 €,No,No,,2,No,Yes,Yes,1,1,1,,No,,4,2,Yes,Yes,411 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8930/rekkem/rwc41159,8930,rekkem,RWC41159,340 000 €,,,Negotiable,3,,,,,1,,Solar energy,,,4,,Yes,,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd47577,1180,ukkel,VBD47577,1 995 000 €,No,,,7,No,Yes,Yes,2,5,,,,,4,,Yes,Yes,519 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8340/damme/rbu63084,8340,damme,RBU63084,424 800 €,No,,On contract,3,No,Yes,Yes,1,1,2,Gas,No,,3,3,Yes,Yes,288 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4950/waimes/vbd47586,4950,waimes,VBD47586,750 000 €,No,No,On contract,17,Yes,Yes,Yes,2,14,17,Fuel oil,No,South,4,,Yes,Yes,295 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rwc41160,8500,kortrijk,RWC41160,240 000 €,No,No,On contract,3,,,,,1,,Gas,,,2,,Yes,Yes,192 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/9600/ronse/rbu63088,9600,ronse,RBU63088,495 000 €,No,,On contract,4,,Yes,Yes,2,1,2,Fuel oil,No,,4,3,Yes,Yes,636 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbu63089,9600,ronse,RBU63089,225 000 €,No,No,On contract,3,No,Yes,,,1,1,Gas,No,,3,3,Yes,Yes,,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd47629,7500,tournai,VBD47629,155 000 €,No,No,On contract,3,No,,,,1,1,Gas,No,South-east,2,2,Yes,Yes,389 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd47630,1180,ukkel,VBD47630,499 000 €,No,No,On contract,3,No,,,,1,1,Gas,No,North-east,2,2,No,Yes,340 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
